payment_id,ride_id,customer_id,amount,payment_method,payment_status
28083,28083,5,41.97,cash,pending
28084,28084,43,15.58,cash,pending
28085,28085,48,41.39,cash,failed
28086,28086,39,15.44,credit_card,completed
28087,28087,47,39.43,paypal,pending
28088,28088,6,45.13,paypal,failed
28089,28089,1,20.91,cash,completed
28090,28090,41,39.04,credit_card,completed
28091,28091,17,35.67,cash,completed
28092,28092,31,21.65,cash,failed
28093,28093,28,38.89,credit_card,pending
28094,28094,17,52.75,cash,completed
28095,28095,42,39.02,credit_card,completed
28096,28096,27,39.29,paypal,completed
28097,28097,45,40.24,credit_card,failed
28098,28098,35,29.54,credit_card,pending
28099,28099,4,43.63,cash,pending
28100,28100,32,53.87,credit_card,completed
28101,28101,13,46.84,paypal,failed
28102,28102,27,23.36,paypal,failed
28103,28103,47,51.59,credit_card,pending
28104,28104,32,50.52,paypal,pending
28105,28105,16,50.86,credit_card,pending
28106,28106,37,15.36,paypal,completed
28107,28107,33,29.67,credit_card,completed
28108,28108,3,53.7,paypal,pending
28109,28109,38,52.91,credit_card,failed
28110,28110,18,14.03,paypal,pending
28111,28111,17,53.82,paypal,completed
28112,28112,17,28.57,cash,pending
28113,28113,44,31.61,paypal,failed
28114,28114,17,57.35,credit_card,completed
28115,28115,10,47.81,credit_card,failed
28116,28116,34,49.57,cash,completed
28117,28117,17,43.54,paypal,failed
28118,28118,48,41.5,cash,completed
28119,28119,1,27.09,credit_card,failed
28120,28120,33,49.26,paypal,failed
28121,28121,18,37.81,paypal,failed
28122,28122,40,30.47,paypal,completed
28123,28123,30,20.79,cash,pending
28124,28124,48,49.09,credit_card,completed
28125,28125,17,58.5,credit_card,completed
28126,28126,48,14.9,cash,completed
28127,28127,4,18.18,credit_card,completed
28128,28128,30,18.96,credit_card,pending
28129,28129,44,17.13,paypal,completed
28130,28130,48,36.82,credit_card,failed
28131,28131,44,13.56,cash,failed
28132,28132,25,43.64,cash,completed
28133,28133,34,53.92,cash,pending
28134,28134,42,49.6,credit_card,failed
28135,28135,8,29.71,cash,completed
28136,28136,32,35.52,credit_card,pending
28137,28137,14,45.4,paypal,failed
28138,28138,17,35.04,credit_card,failed
28139,28139,11,26.68,cash,failed
28140,28140,24,38.23,paypal,pending
28141,28141,24,19.75,credit_card,failed
28142,28142,32,24.39,credit_card,failed
28143,28143,23,22.57,credit_card,pending
28144,28144,3,42.44,paypal,failed
28145,28145,21,24.82,paypal,completed
28146,28146,35,30.36,paypal,pending
28147,28147,16,11.89,paypal,pending
28148,28148,41,40.06,credit_card,pending
28149,28149,22,43.21,credit_card,completed
28150,28150,21,44.13,credit_card,completed
28151,28151,44,24.06,cash,failed
28152,28152,1,31.33,credit_card,pending
28153,28153,18,35.04,paypal,pending
28154,28154,43,35.57,paypal,pending
28155,28155,19,27.44,paypal,failed
28156,28156,21,16.9,credit_card,completed
28157,28157,50,11.35,paypal,pending
28158,28158,36,21.45,paypal,pending
28159,28159,21,43.78,paypal,completed
28160,28160,16,35.58,cash,pending
28161,28161,4,36.36,credit_card,pending
28162,28162,50,49.06,paypal,pending
28163,28163,30,21.83,cash,pending
28164,28164,31,56.32,credit_card,pending
28165,28165,35,10.01,paypal,completed
28166,28166,16,39.37,credit_card,failed
28167,28167,7,39.97,paypal,pending
28168,28168,3,41.89,cash,pending
28169,28169,5,51.32,cash,pending
28170,28170,20,48.61,cash,pending
28171,28171,34,12.3,cash,failed
28172,28172,47,21.57,cash,failed
28173,28173,36,12.41,credit_card,failed
28174,28174,31,33.9,paypal,failed
28175,28175,29,27.4,credit_card,completed
28176,28176,3,41.39,credit_card,failed
28177,28177,48,15.84,cash,failed
28178,28178,46,23.91,paypal,completed
28179,28179,31,13.36,cash,completed
28180,28180,33,37.17,credit_card,completed
28181,28181,11,53.34,paypal,failed
28182,28182,27,27.88,cash,failed
28183,28183,28,30.99,cash,pending
28184,28184,25,37.25,paypal,failed
28185,28185,3,45.55,credit_card,completed
28186,28186,44,47.8,cash,failed
28187,28187,18,44.34,paypal,pending
28188,28188,46,18.65,credit_card,completed
28189,28189,22,59.6,cash,completed
28190,28190,7,53.69,credit_card,completed
28191,28191,49,51.97,paypal,completed
28192,28192,17,47.1,paypal,failed
28193,28193,39,49.11,cash,failed
28194,28194,45,52.35,credit_card,pending
28195,28195,26,13.31,credit_card,pending
28196,28196,33,21.1,paypal,completed
28197,28197,22,26.26,paypal,pending
28198,28198,39,33.05,credit_card,pending
28199,28199,49,43.6,paypal,failed
28200,28200,37,30.4,paypal,pending
28201,28201,35,40.96,paypal,completed
28202,28202,21,40.83,credit_card,failed
28203,28203,45,27.07,cash,completed
28204,28204,13,37.35,cash,failed
28205,28205,41,30.3,credit_card,pending
28206,28206,35,36.45,cash,pending
28207,28207,49,18.45,cash,pending
28208,28208,49,52.19,credit_card,pending
28209,28209,49,23.55,paypal,pending
28210,28210,4,17.97,cash,failed
28211,28211,5,50.74,paypal,pending
28212,28212,32,15.21,cash,completed
28213,28213,14,31.55,cash,pending
28214,28214,14,44.53,paypal,failed
28215,28215,30,59.02,cash,completed
28216,28216,50,49.47,credit_card,failed
28217,28217,16,21.17,credit_card,failed
28218,28218,44,50.64,paypal,failed
28219,28219,14,42.42,paypal,failed
28220,28220,27,24.9,cash,pending
28221,28221,32,28.97,paypal,pending
28222,28222,31,18.37,credit_card,completed
28223,28223,18,23.28,credit_card,pending
28224,28224,50,27.09,cash,pending
28225,28225,21,59.44,cash,completed
28226,28226,15,24.07,paypal,completed
28227,28227,44,57.34,credit_card,pending
28228,28228,16,32.98,paypal,completed
28229,28229,32,18.25,cash,completed
28230,28230,23,26.0,cash,failed
28231,28231,30,28.83,paypal,pending
28232,28232,13,54.74,cash,failed
28233,28233,1,56.54,cash,completed
28234,28234,27,14.31,cash,completed
28235,28235,32,30.64,credit_card,pending
28236,28236,27,50.33,paypal,pending
28237,28237,27,21.64,paypal,pending
28238,28238,2,34.69,cash,failed
28239,28239,43,23.42,credit_card,pending
28240,28240,2,32.85,paypal,pending
28241,28241,10,17.84,paypal,completed
28242,28242,1,58.6,paypal,pending
28243,28243,13,20.36,paypal,failed
28244,28244,43,52.21,cash,pending
28245,28245,34,47.24,cash,failed
28246,28246,5,33.91,cash,pending
28247,28247,16,25.91,paypal,failed
28248,28248,49,21.7,cash,completed
28249,28249,33,25.94,credit_card,pending
28250,28250,49,59.77,cash,pending
28251,28251,47,36.52,cash,completed
28252,28252,49,22.26,cash,completed
28253,28253,20,38.05,paypal,completed
28254,28254,4,55.14,credit_card,pending
28255,28255,5,27.23,paypal,pending
28256,28256,41,10.53,credit_card,completed
28257,28257,16,11.34,cash,completed
28258,28258,43,23.15,cash,failed
28259,28259,40,26.05,credit_card,completed
28260,28260,5,50.97,credit_card,completed
28261,28261,48,15.61,credit_card,completed
28262,28262,35,11.65,paypal,pending
28263,28263,24,44.19,cash,completed
28264,28264,2,43.45,cash,completed
28265,28265,33,48.08,credit_card,completed
28266,28266,30,33.29,cash,pending
28267,28267,31,42.59,paypal,completed
28268,28268,24,26.65,credit_card,completed
28269,28269,21,31.82,paypal,pending
28270,28270,33,57.75,cash,pending
28271,28271,50,58.67,paypal,pending
28272,28272,46,51.52,credit_card,completed
28273,28273,27,10.68,cash,failed
28274,28274,20,56.4,cash,failed
28275,28275,32,35.48,paypal,completed
28276,28276,3,12.67,paypal,failed
28277,28277,14,16.97,cash,failed
28278,28278,48,41.67,paypal,failed
28279,28279,44,58.66,cash,completed
28280,28280,44,18.42,paypal,failed
28281,28281,41,51.64,credit_card,pending
28282,28282,25,18.5,cash,pending
28283,28283,24,14.6,paypal,completed
28284,28284,16,49.91,paypal,pending
28285,28285,30,33.64,paypal,failed
28286,28286,29,10.87,credit_card,pending
28287,28287,47,13.01,cash,pending
28288,28288,31,59.3,paypal,pending
28289,28289,10,51.96,paypal,pending
28290,28290,1,22.81,credit_card,pending
28291,28291,37,56.33,credit_card,pending
28292,28292,31,33.04,cash,failed
28293,28293,33,16.46,credit_card,failed
28294,28294,5,31.59,cash,completed
28295,28295,28,34.98,paypal,completed
28296,28296,19,42.31,cash,pending
28297,28297,40,49.09,cash,pending
28298,28298,27,55.19,cash,pending
28299,28299,12,11.04,paypal,pending
28300,28300,45,35.77,paypal,completed
28301,28301,39,45.93,paypal,pending
28302,28302,20,39.38,credit_card,failed
28303,28303,48,41.48,cash,pending
28304,28304,28,51.87,cash,pending
28305,28305,33,32.14,credit_card,completed
28306,28306,8,54.31,paypal,failed
28307,28307,2,46.84,cash,failed
28308,28308,20,17.11,cash,pending
28309,28309,42,34.76,credit_card,failed
28310,28310,41,51.19,credit_card,pending
28311,28311,46,49.94,paypal,pending
28312,28312,47,21.1,credit_card,completed
28313,28313,46,43.84,credit_card,completed
28314,28314,29,28.27,credit_card,failed
28315,28315,17,41.37,credit_card,pending
28316,28316,8,34.86,cash,failed
28317,28317,46,17.04,paypal,failed
28318,28318,46,33.78,cash,failed
28319,28319,44,30.97,cash,pending
28320,28320,9,47.34,paypal,failed
28321,28321,18,51.87,cash,pending
28322,28322,49,53.54,credit_card,failed
28323,28323,50,44.66,credit_card,failed
28324,28324,39,42.95,paypal,failed
28325,28325,10,26.16,cash,pending
28326,28326,43,46.73,credit_card,completed
28327,28327,15,18.73,credit_card,pending
28328,28328,44,47.93,credit_card,completed
28329,28329,4,24.19,cash,pending
28330,28330,32,21.07,credit_card,completed
28331,28331,33,56.12,credit_card,pending
28332,28332,50,51.66,cash,completed
28333,28333,17,28.89,cash,completed
28334,28334,35,45.94,paypal,failed
28335,28335,14,19.98,paypal,completed
28336,28336,25,30.05,cash,pending
28337,28337,7,47.98,paypal,completed
28338,28338,17,47.58,paypal,completed
28339,28339,34,22.14,credit_card,failed
28340,28340,36,23.26,paypal,failed
28341,28341,31,29.8,credit_card,completed
28342,28342,18,51.48,paypal,failed
28343,28343,44,51.63,credit_card,pending
28344,28344,1,48.47,cash,completed
28345,28345,46,33.45,paypal,failed
28346,28346,38,23.57,credit_card,completed
28347,28347,9,30.65,cash,completed
28348,28348,5,26.29,credit_card,completed
28349,28349,8,33.72,paypal,failed
28350,28350,26,32.59,credit_card,failed
28351,28351,27,15.53,credit_card,completed
28352,28352,19,49.71,credit_card,failed
28353,28353,5,23.65,paypal,failed
28354,28354,7,15.65,paypal,completed
28355,28355,25,53.26,paypal,pending
28356,28356,6,24.17,cash,pending
28357,28357,38,43.38,credit_card,failed
28358,28358,24,29.17,paypal,pending
28359,28359,46,15.71,paypal,failed
28360,28360,8,33.97,credit_card,completed
28361,28361,45,57.25,cash,completed
28362,28362,20,21.73,cash,completed
28363,28363,19,57.19,paypal,completed
28364,28364,2,10.58,cash,completed
28365,28365,36,19.22,cash,pending
28366,28366,21,15.18,cash,pending
28367,28367,27,12.3,credit_card,failed
28368,28368,45,31.73,credit_card,completed
28369,28369,11,40.72,cash,completed
28370,28370,1,55.68,paypal,completed
28371,28371,37,41.72,cash,completed
28372,28372,38,13.62,paypal,failed
28373,28373,46,14.27,paypal,completed
28374,28374,45,36.18,paypal,failed
28375,28375,36,10.23,credit_card,completed
28376,28376,22,10.66,cash,completed
28377,28377,48,55.44,credit_card,pending
28378,28378,38,11.51,cash,failed
28379,28379,33,15.46,cash,failed
28380,28380,39,46.22,credit_card,pending
28381,28381,38,38.53,cash,completed
28382,28382,29,22.86,credit_card,completed
28383,28383,13,31.09,paypal,failed
28384,28384,37,39.19,paypal,pending
28385,28385,13,48.79,cash,completed
28386,28386,15,46.16,credit_card,completed
28387,28387,44,41.64,cash,completed
28388,28388,29,47.62,paypal,pending
28389,28389,43,16.27,cash,completed
28390,28390,19,37.79,paypal,pending
28391,28391,10,47.67,cash,completed
28392,28392,38,34.58,cash,failed
28393,28393,8,26.09,paypal,failed
28394,28394,40,46.59,paypal,completed
28395,28395,1,38.04,credit_card,completed
28396,28396,34,40.36,cash,completed
28397,28397,29,51.58,credit_card,pending
28398,28398,3,44.0,credit_card,pending
28399,28399,1,20.08,cash,pending
28400,28400,11,28.38,cash,failed
28401,28401,43,50.45,paypal,failed
28402,28402,48,43.1,paypal,failed
28403,28403,4,23.26,credit_card,completed
28404,28404,48,33.59,paypal,completed
28405,28405,17,29.19,paypal,completed
28406,28406,45,42.27,cash,pending
28407,28407,17,58.82,cash,completed
28408,28408,43,21.91,cash,pending
28409,28409,30,51.43,paypal,completed
28410,28410,21,47.22,paypal,completed
28411,28411,46,54.56,cash,pending
28412,28412,22,50.55,credit_card,failed
28413,28413,25,28.77,paypal,completed
28414,28414,24,27.18,credit_card,failed
28415,28415,36,56.96,paypal,pending
28416,28416,45,53.88,cash,failed
28417,28417,13,26.12,cash,completed
28418,28418,34,17.16,cash,pending
28419,28419,15,11.14,credit_card,failed
28420,28420,21,25.72,credit_card,pending
28421,28421,7,46.36,paypal,completed
28422,28422,34,39.92,cash,pending
28423,28423,28,33.51,credit_card,completed
28424,28424,4,11.62,credit_card,failed
28425,28425,16,21.3,cash,pending
28426,28426,45,18.71,paypal,pending
28427,28427,5,53.42,cash,pending
28428,28428,25,20.0,paypal,failed
28429,28429,32,38.07,cash,failed
28430,28430,13,44.35,cash,failed
28431,28431,32,25.56,paypal,completed
28432,28432,27,53.96,paypal,completed
28433,28433,20,29.66,cash,pending
28434,28434,2,38.09,paypal,completed
28435,28435,20,17.88,cash,completed
28436,28436,19,52.39,paypal,pending
28437,28437,43,34.7,cash,failed
28438,28438,44,31.52,credit_card,pending
28439,28439,28,55.45,credit_card,pending
28440,28440,25,39.14,paypal,completed
28441,28441,22,12.84,credit_card,failed
28442,28442,33,22.28,cash,completed
28443,28443,25,42.99,credit_card,failed
28444,28444,5,31.38,cash,completed
28445,28445,19,49.12,paypal,completed
28446,28446,23,52.16,cash,pending
28447,28447,10,13.12,paypal,completed
28448,28448,22,27.99,credit_card,completed
28449,28449,37,55.35,cash,failed
28450,28450,23,43.1,paypal,completed
28451,28451,42,46.13,credit_card,pending
28452,28452,37,44.56,paypal,failed
28453,28453,11,23.66,paypal,pending
28454,28454,32,16.1,paypal,completed
28455,28455,16,24.79,paypal,completed
28456,28456,7,22.45,cash,failed
28457,28457,21,23.76,cash,failed
28458,28458,42,54.82,credit_card,completed
28459,28459,42,16.8,cash,completed
28460,28460,41,29.6,cash,failed
28461,28461,9,44.85,cash,failed
28462,28462,24,11.39,cash,completed
28463,28463,25,52.91,paypal,completed
28464,28464,46,27.64,credit_card,completed
28465,28465,2,46.73,paypal,failed
28466,28466,13,58.8,credit_card,failed
28467,28467,36,36.57,cash,pending
28468,28468,47,51.17,paypal,failed
28469,28469,13,32.73,paypal,pending
28470,28470,10,14.43,cash,pending
28471,28471,41,31.11,credit_card,failed
28472,28472,43,11.95,credit_card,failed
28473,28473,48,57.49,paypal,pending
28474,28474,17,54.64,credit_card,failed
28475,28475,27,32.82,credit_card,failed
28476,28476,15,56.6,paypal,pending
28477,28477,4,35.83,paypal,pending
28478,28478,17,31.26,cash,pending
28479,28479,24,20.73,cash,failed
28480,28480,44,36.07,cash,failed
28481,28481,31,32.03,paypal,completed
28482,28482,2,12.36,paypal,failed
28483,28483,50,10.36,cash,failed
28484,28484,29,47.53,credit_card,completed
28485,28485,43,40.69,credit_card,pending
28486,28486,45,16.72,paypal,pending
28487,28487,26,37.52,credit_card,failed
28488,28488,39,20.16,credit_card,failed
28489,28489,50,11.12,credit_card,completed
28490,28490,33,22.43,credit_card,failed
28491,28491,47,10.35,paypal,completed
28492,28492,6,36.86,cash,pending
28493,28493,46,48.74,credit_card,failed
28494,28494,46,13.08,credit_card,pending
28495,28495,19,19.13,paypal,pending
28496,28496,18,37.26,credit_card,pending
28497,28497,32,12.26,cash,pending
28498,28498,43,35.75,paypal,completed
28499,28499,37,43.37,credit_card,pending
28500,28500,49,56.55,cash,pending
28501,28501,9,31.86,credit_card,pending
28502,28502,18,24.92,paypal,pending
28503,28503,3,26.84,cash,pending
28504,28504,1,33.23,paypal,pending
28505,28505,22,58.65,cash,pending
28506,28506,9,14.5,cash,completed
28507,28507,35,53.65,paypal,failed
28508,28508,2,56.63,paypal,completed
28509,28509,19,59.97,credit_card,completed
28510,28510,17,47.21,credit_card,completed
28511,28511,3,55.68,cash,pending
28512,28512,39,52.83,paypal,pending
28513,28513,50,47.47,credit_card,failed
28514,28514,28,12.67,credit_card,pending
28515,28515,17,35.43,cash,failed
28516,28516,22,12.98,credit_card,pending
28517,28517,27,57.94,credit_card,completed
28518,28518,41,24.05,paypal,pending
28519,28519,20,56.01,cash,completed
28520,28520,14,30.75,cash,pending
28521,28521,10,36.58,paypal,pending
28522,28522,3,49.08,cash,failed
28523,28523,11,38.94,paypal,pending
28524,28524,20,36.92,cash,completed
28525,28525,5,32.18,paypal,completed
28526,28526,2,28.64,credit_card,failed
28527,28527,50,13.98,credit_card,pending
28528,28528,24,34.06,credit_card,pending
28529,28529,5,26.11,paypal,failed
28530,28530,5,50.11,cash,failed
28531,28531,34,35.34,cash,failed
28532,28532,50,53.09,paypal,failed
28533,28533,47,19.77,cash,failed
28534,28534,8,33.09,credit_card,completed
28535,28535,36,27.68,cash,pending
28536,28536,43,54.54,cash,completed
28537,28537,32,28.0,credit_card,completed
28538,28538,30,44.26,cash,pending
28539,28539,1,47.87,cash,failed
28540,28540,49,53.56,paypal,failed
28541,28541,32,25.28,paypal,pending
28542,28542,16,20.38,credit_card,completed
28543,28543,44,44.78,paypal,failed
28544,28544,1,29.45,paypal,completed
28545,28545,38,31.4,credit_card,failed
28546,28546,37,32.92,cash,pending
28547,28547,49,55.97,paypal,completed
28548,28548,47,53.34,cash,failed
28549,28549,44,16.17,cash,pending
28550,28550,13,21.68,cash,pending
28551,28551,28,11.77,cash,completed
28552,28552,38,21.13,cash,completed
28553,28553,11,30.95,credit_card,pending
28554,28554,45,38.02,cash,failed
28555,28555,8,58.34,credit_card,completed
28556,28556,29,28.19,paypal,completed
28557,28557,46,38.73,credit_card,failed
28558,28558,11,42.09,cash,completed
28559,28559,42,56.38,paypal,pending
28560,28560,49,51.92,credit_card,completed
28561,28561,21,33.62,paypal,failed
28562,28562,1,54.31,credit_card,completed
28563,28563,45,17.31,cash,pending
28564,28564,2,30.11,cash,completed
28565,28565,18,33.67,paypal,completed
28566,28566,16,25.24,cash,pending
28567,28567,24,13.7,paypal,pending
28568,28568,26,38.21,cash,pending
28569,28569,44,27.77,credit_card,completed
28570,28570,30,32.65,cash,completed
28571,28571,26,55.26,credit_card,completed
28572,28572,39,36.86,paypal,failed
28573,28573,38,51.17,credit_card,completed
28574,28574,41,15.31,credit_card,pending
28575,28575,19,37.37,cash,completed
28576,28576,21,58.93,credit_card,pending
28577,28577,40,45.46,credit_card,completed
28578,28578,44,35.42,credit_card,completed
28579,28579,30,39.1,cash,completed
28580,28580,24,33.97,paypal,completed
28581,28581,15,59.94,credit_card,completed
28582,28582,46,45.45,paypal,completed
28583,28583,25,13.75,cash,failed
28584,28584,43,57.58,credit_card,pending
28585,28585,4,18.0,credit_card,failed
28586,28586,45,21.32,paypal,completed
28587,28587,37,13.08,credit_card,pending
28588,28588,44,26.17,credit_card,failed
28589,28589,19,12.54,paypal,failed
28590,28590,34,42.6,paypal,pending
28591,28591,24,32.59,cash,pending
28592,28592,47,24.83,paypal,pending
28593,28593,26,22.93,cash,completed
28594,28594,41,28.11,paypal,failed
28595,28595,18,34.92,credit_card,pending
28596,28596,36,32.47,cash,pending
28597,28597,41,38.82,credit_card,pending
28598,28598,1,41.43,paypal,pending
28599,28599,39,32.0,cash,completed
28600,28600,34,50.12,credit_card,completed
28601,28601,29,41.29,credit_card,failed
28602,28602,50,36.22,paypal,failed
28603,28603,32,23.04,credit_card,pending
28604,28604,16,29.66,paypal,pending
28605,28605,34,43.16,cash,completed
28606,28606,50,42.22,cash,pending
28607,28607,34,23.12,paypal,failed
28608,28608,11,18.74,paypal,failed
28609,28609,13,23.22,credit_card,pending
28610,28610,48,48.89,cash,failed
28611,28611,7,37.31,cash,failed
28612,28612,12,20.27,cash,failed
28613,28613,45,21.71,credit_card,pending
28614,28614,38,19.5,cash,completed
28615,28615,7,47.55,paypal,completed
28616,28616,15,40.95,credit_card,completed
28617,28617,42,29.93,paypal,failed
28618,28618,4,32.91,credit_card,pending
28619,28619,8,38.05,cash,failed
28620,28620,6,42.97,paypal,failed
28621,28621,41,46.32,credit_card,pending
28622,28622,16,30.67,paypal,failed
28623,28623,42,44.92,cash,pending
28624,28624,22,16.22,credit_card,pending
28625,28625,43,39.81,paypal,failed
28626,28626,47,19.19,cash,completed
28627,28627,24,57.97,cash,pending
28628,28628,32,50.81,credit_card,pending
28629,28629,32,37.12,cash,completed
28630,28630,35,38.13,cash,pending
28631,28631,36,20.13,credit_card,failed
28632,28632,2,40.55,cash,failed
28633,28633,1,35.1,paypal,failed
28634,28634,5,12.26,credit_card,failed
28635,28635,43,49.75,credit_card,failed
28636,28636,44,53.97,paypal,pending
28637,28637,17,55.11,cash,completed
28638,28638,8,48.73,cash,pending
28639,28639,10,38.1,paypal,completed
28640,28640,20,42.16,credit_card,pending
28641,28641,7,47.05,credit_card,failed
28642,28642,13,54.19,credit_card,pending
28643,28643,38,31.21,credit_card,pending
28644,28644,20,55.96,paypal,failed
28645,28645,17,21.28,credit_card,failed
28646,28646,8,39.26,cash,pending
28647,28647,50,47.05,credit_card,completed
28648,28648,31,22.5,paypal,pending
28649,28649,24,10.5,credit_card,pending
28650,28650,15,43.84,cash,completed
28651,28651,31,57.63,cash,pending
28652,28652,23,45.45,paypal,pending
28653,28653,34,27.05,paypal,failed
28654,28654,42,30.8,paypal,pending
28655,28655,16,54.19,cash,pending
28656,28656,43,22.82,paypal,failed
28657,28657,18,38.26,cash,pending
28658,28658,30,11.54,paypal,completed
28659,28659,39,59.89,cash,failed
28660,28660,45,47.96,paypal,completed
28661,28661,30,28.96,paypal,pending
28662,28662,45,58.07,cash,completed
28663,28663,7,28.34,credit_card,completed
28664,28664,24,27.51,cash,pending
28665,28665,25,24.52,cash,failed
28666,28666,43,45.74,cash,completed
28667,28667,45,55.66,credit_card,failed
28668,28668,2,55.63,credit_card,failed
28669,28669,36,53.09,credit_card,completed
28670,28670,22,40.58,cash,failed
28671,28671,39,37.2,paypal,failed
28672,28672,8,26.52,paypal,completed
28673,28673,42,14.44,cash,failed
28674,28674,40,21.24,paypal,completed
28675,28675,48,44.41,paypal,pending
28676,28676,19,15.98,credit_card,completed
28677,28677,5,51.57,credit_card,completed
28678,28678,10,41.77,cash,completed
28679,28679,15,26.54,paypal,completed
28680,28680,47,31.68,paypal,completed
28681,28681,24,36.95,paypal,failed
28682,28682,36,31.68,cash,completed
28683,28683,13,45.63,credit_card,completed
28684,28684,13,30.96,cash,failed
28685,28685,4,16.45,paypal,pending
28686,28686,44,20.96,credit_card,pending
28687,28687,42,48.99,cash,pending
28688,28688,7,19.47,credit_card,pending
28689,28689,10,30.88,paypal,pending
28690,28690,9,23.23,credit_card,pending
28691,28691,46,16.62,cash,pending
28692,28692,5,34.03,paypal,pending
28693,28693,24,13.63,cash,pending
28694,28694,33,57.83,credit_card,failed
28695,28695,49,58.7,credit_card,pending
28696,28696,22,32.64,cash,failed
28697,28697,21,47.98,cash,pending
28698,28698,50,57.38,paypal,failed
28699,28699,2,54.39,cash,failed
28700,28700,36,11.83,credit_card,failed
28701,28701,48,32.34,cash,failed
28702,28702,20,23.42,credit_card,failed
28703,28703,9,49.86,cash,completed
28704,28704,16,10.93,paypal,completed
28705,28705,9,15.07,credit_card,failed
28706,28706,34,10.32,credit_card,failed
28707,28707,16,22.72,cash,failed
28708,28708,14,39.84,paypal,failed
28709,28709,28,43.82,cash,failed
28710,28710,39,30.04,cash,failed
28711,28711,13,23.59,paypal,completed
28712,28712,29,10.43,paypal,completed
28713,28713,23,38.58,cash,completed
28714,28714,49,54.59,paypal,pending
28715,28715,48,52.51,cash,pending
28716,28716,45,19.33,paypal,completed
28717,28717,8,15.68,credit_card,failed
28718,28718,26,11.78,credit_card,failed
28719,28719,15,26.53,credit_card,completed
28720,28720,34,21.52,paypal,failed
28721,28721,31,59.04,credit_card,completed
28722,28722,2,17.71,cash,failed
28723,28723,17,43.58,credit_card,pending
28724,28724,21,54.18,paypal,pending
28725,28725,2,54.85,cash,failed
28726,28726,5,36.35,cash,pending
28727,28727,8,48.66,cash,completed
28728,28728,6,43.11,paypal,pending
28729,28729,39,24.65,paypal,failed
28730,28730,49,40.19,credit_card,failed
28731,28731,32,58.66,paypal,pending
28732,28732,20,16.3,cash,completed
28733,28733,50,17.81,paypal,pending
28734,28734,23,40.81,cash,failed
28735,28735,8,24.39,cash,pending
28736,28736,9,57.56,paypal,pending
28737,28737,41,46.33,credit_card,completed
28738,28738,42,22.91,credit_card,pending
28739,28739,42,45.19,paypal,pending
28740,28740,44,53.52,cash,pending
28741,28741,28,17.28,paypal,failed
28742,28742,38,48.53,credit_card,completed
28743,28743,21,48.86,paypal,pending
28744,28744,34,34.72,paypal,pending
28745,28745,48,53.47,paypal,pending
28746,28746,15,39.44,cash,pending
28747,28747,17,25.55,cash,completed
28748,28748,18,42.69,cash,completed
28749,28749,29,13.98,credit_card,pending
28750,28750,47,15.34,paypal,completed
28751,28751,46,11.28,credit_card,failed
28752,28752,45,49.65,credit_card,completed
28753,28753,25,40.29,cash,completed
28754,28754,9,59.24,paypal,pending
28755,28755,17,30.97,paypal,failed
28756,28756,22,44.16,paypal,completed
28757,28757,1,53.11,credit_card,completed
28758,28758,40,59.52,paypal,failed
28759,28759,1,33.48,paypal,pending
28760,28760,33,12.7,paypal,failed
28761,28761,33,33.95,credit_card,completed
28762,28762,16,16.22,credit_card,pending
28763,28763,36,59.75,paypal,completed
28764,28764,22,52.6,cash,pending
28765,28765,25,38.59,credit_card,failed
28766,28766,32,46.62,cash,pending
28767,28767,26,25.27,paypal,pending
28768,28768,24,48.01,credit_card,pending
28769,28769,3,28.29,credit_card,pending
28770,28770,46,38.89,cash,completed
28771,28771,41,32.69,credit_card,pending
28772,28772,3,38.04,paypal,completed
28773,28773,26,56.09,cash,completed
28774,28774,19,51.04,cash,completed
28775,28775,49,18.04,credit_card,completed
28776,28776,45,35.28,paypal,completed
28777,28777,9,43.52,cash,completed
28778,28778,2,53.51,cash,pending
28779,28779,50,52.19,credit_card,failed
28780,28780,22,41.75,paypal,completed
28781,28781,10,42.41,credit_card,pending
28782,28782,40,51.39,paypal,failed
28783,28783,44,51.73,cash,pending
28784,28784,16,12.36,credit_card,completed
28785,28785,16,55.08,credit_card,completed
28786,28786,41,42.79,paypal,completed
28787,28787,18,59.48,paypal,completed
28788,28788,37,52.37,cash,failed
28789,28789,27,10.04,cash,failed
28790,28790,50,17.52,paypal,completed
28791,28791,4,22.39,paypal,completed
28792,28792,4,34.38,paypal,completed
28793,28793,31,32.26,credit_card,pending
28794,28794,4,29.38,cash,completed
28795,28795,28,52.12,paypal,pending
28796,28796,37,45.79,paypal,pending
28797,28797,16,36.81,credit_card,failed
28798,28798,14,28.52,cash,completed
28799,28799,15,50.81,cash,completed
28800,28800,45,31.31,cash,failed
28801,28801,39,36.49,cash,pending
28802,28802,18,39.77,cash,completed
28803,28803,6,17.36,cash,completed
28804,28804,25,39.54,cash,completed
28805,28805,40,37.13,credit_card,completed
28806,28806,49,24.85,credit_card,completed
28807,28807,1,34.01,credit_card,failed
28808,28808,38,13.41,credit_card,failed
28809,28809,21,40.79,credit_card,pending
28810,28810,17,58.14,paypal,completed
28811,28811,29,34.43,paypal,pending
28812,28812,11,34.62,paypal,pending
28813,28813,22,34.48,credit_card,pending
28814,28814,26,25.99,credit_card,completed
28815,28815,2,57.08,cash,completed
28816,28816,37,14.73,paypal,pending
28817,28817,13,43.49,credit_card,failed
28818,28818,2,59.75,credit_card,completed
