maintenance_id,vehicle_id,maintenance_type,scheduled_date,cost
1336,24,tire_rotation,2025-04-15,122.6
1337,38,oil_change,2025-04-08,50.32
1338,14,tire_rotation,2025-04-06,157.44
1339,38,oil_change,2025-04-10,77.73
1340,26,tire_rotation,2025-04-15,33.52
1341,49,oil_change,2025-04-07,87.79
1342,14,tire_rotation,2025-04-03,63.18
1343,26,tire_rotation,2025-04-04,109.26
1344,37,tire_rotation,2025-04-11,102.61
1345,16,brake_check,2025-04-13,178.61
1346,47,tire_rotation,2025-04-01,190.25
1347,8,oil_change,2025-04-03,117.38
1348,24,tire_rotation,2025-04-14,145.3
1349,16,brake_check,2025-04-03,69.99
1350,39,tire_rotation,2025-04-04,158.75
1351,43,brake_check,2025-04-16,58.69
1352,9,tire_rotation,2025-04-04,151.5
1353,29,brake_check,2025-04-07,177.9
1354,8,oil_change,2025-04-15,145.73
1355,50,tire_rotation,2025-04-06,67.27
1356,40,brake_check,2025-04-11,106.94
1357,23,tire_rotation,2025-04-12,113.66
1358,17,tire_rotation,2025-04-17,62.88
1359,43,brake_check,2025-04-08,142.52
1360,47,brake_check,2025-04-13,48.85
1361,26,tire_rotation,2025-04-01,117.31
1362,27,tire_rotation,2025-04-08,174.36
1363,16,brake_check,2025-04-01,192.03
1364,27,oil_change,2025-04-03,96.78
1365,28,oil_change,2025-04-12,165.2
1366,4,brake_check,2025-04-12,49.94
1367,45,oil_change,2025-04-15,128.69
1368,42,oil_change,2025-04-11,116.15
1369,37,oil_change,2025-04-05,107.21
1370,25,tire_rotation,2025-04-06,132.29
1371,27,oil_change,2025-04-17,108.92
1372,28,tire_rotation,2025-04-16,78.97
1373,47,tire_rotation,2025-04-11,98.71
1374,37,oil_change,2025-04-06,142.35
1375,27,oil_change,2025-04-17,133.83
1376,27,oil_change,2025-04-12,166.94
1377,46,tire_rotation,2025-04-01,45.75
1378,24,oil_change,2025-04-08,83.26
1379,45,tire_rotation,2025-04-04,62.09
1380,44,oil_change,2025-04-04,47.19
1381,39,brake_check,2025-04-07,32.01
1382,28,brake_check,2025-04-12,148.58
1383,17,tire_rotation,2025-04-16,51.46
1384,7,tire_rotation,2025-04-12,38.7
1385,22,brake_check,2025-04-05,94.34
1386,14,oil_change,2025-04-09,159.35
1387,48,brake_check,2025-04-11,159.77
1388,27,brake_check,2025-04-12,74.51
1389,19,tire_rotation,2025-04-03,77.29
1390,28,tire_rotation,2025-04-08,35.88
1391,50,brake_check,2025-04-06,168.2
1392,8,tire_rotation,2025-04-12,152.61
1393,12,oil_change,2025-04-08,131.04
1394,14,oil_change,2025-04-01,95.5
1395,11,brake_check,2025-04-05,142.99
1396,5,oil_change,2025-04-11,181.97
1397,23,brake_check,2025-04-13,77.58
1398,35,brake_check,2025-04-01,125.84
1399,28,tire_rotation,2025-04-03,178.65
1400,48,tire_rotation,2025-04-13,57.68
1401,38,brake_check,2025-04-06,151.58
1402,39,oil_change,2025-04-12,97.83
1403,33,brake_check,2025-04-11,186.19
1404,25,tire_rotation,2025-04-04,198.34
1405,10,brake_check,2025-04-14,81.05
1406,9,oil_change,2025-04-15,133.6
1407,44,oil_change,2025-04-11,159.71
1408,22,brake_check,2025-04-17,61.33
1409,20,tire_rotation,2025-04-12,172.17
1410,33,brake_check,2025-04-09,108.77
1411,25,oil_change,2025-04-02,86.65
1412,5,tire_rotation,2025-04-12,96.19
1413,38,tire_rotation,2025-04-05,114.46
1414,16,oil_change,2025-04-02,116.57
1415,29,tire_rotation,2025-04-03,182.11
1416,48,tire_rotation,2025-04-06,35.61
1417,27,oil_change,2025-04-03,145.65
1418,16,brake_check,2025-04-02,124.82
1419,27,tire_rotation,2025-04-10,79.14
1420,49,brake_check,2025-04-06,108.49
1421,18,oil_change,2025-04-12,121.53
1422,30,oil_change,2025-04-02,46.12
1423,7,brake_check,2025-04-10,102.0
1424,44,brake_check,2025-04-16,146.68
1425,37,brake_check,2025-04-03,103.18
1426,14,brake_check,2025-04-07,51.26
1427,31,oil_change,2025-04-05,167.04
1428,3,oil_change,2025-04-10,37.09
1429,17,brake_check,2025-04-02,191.95
1430,48,brake_check,2025-04-04,32.08
1431,9,oil_change,2025-04-15,123.95
1432,19,oil_change,2025-04-08,176.16
1433,2,tire_rotation,2025-04-02,172.11
1434,5,oil_change,2025-04-06,70.89
1435,44,brake_check,2025-04-08,105.29
1436,6,oil_change,2025-04-05,129.51
1437,2,oil_change,2025-04-14,112.29
1438,24,brake_check,2025-04-08,113.13
1439,44,brake_check,2025-04-15,147.29
1440,3,oil_change,2025-04-12,46.13
1441,50,oil_change,2025-04-08,43.34
1442,36,oil_change,2025-04-10,117.93
1443,48,brake_check,2025-04-01,88.3
1444,11,brake_check,2025-04-11,175.9
1445,13,brake_check,2025-04-11,146.79
1446,34,brake_check,2025-04-08,124.93
1447,1,brake_check,2025-04-07,31.79
1448,33,oil_change,2025-04-02,111.14
1449,31,brake_check,2025-04-09,195.88
1450,42,tire_rotation,2025-04-05,158.87
1451,6,brake_check,2025-04-09,137.58
1452,33,oil_change,2025-04-10,72.89
1453,10,oil_change,2025-04-09,48.82
1454,4,tire_rotation,2025-04-10,105.83
1455,38,tire_rotation,2025-04-04,61.15
1456,14,brake_check,2025-04-11,169.68
1457,12,oil_change,2025-04-11,49.2
1458,23,tire_rotation,2025-04-05,146.87
1459,13,oil_change,2025-04-07,56.1
1460,50,tire_rotation,2025-04-02,131.6
1461,36,brake_check,2025-04-11,131.49
1462,34,oil_change,2025-04-07,129.38
1463,7,oil_change,2025-04-10,39.85
1464,37,oil_change,2025-04-03,62.06
1465,9,brake_check,2025-04-10,149.61
1466,38,tire_rotation,2025-04-12,159.22
1467,40,brake_check,2025-04-06,154.8
1468,11,oil_change,2025-04-09,191.54
1469,7,tire_rotation,2025-04-06,69.75
1470,16,brake_check,2025-04-13,68.6
1471,23,tire_rotation,2025-04-04,66.91
1472,15,brake_check,2025-04-07,144.78
1473,7,tire_rotation,2025-04-15,37.26
1474,10,tire_rotation,2025-04-03,90.62
1475,37,brake_check,2025-04-03,197.12
1476,26,oil_change,2025-04-12,38.01
1477,49,brake_check,2025-04-09,198.69
1478,25,brake_check,2025-04-03,182.21
1479,27,oil_change,2025-04-09,71.03
1480,37,oil_change,2025-04-01,58.84
1481,40,tire_rotation,2025-04-08,64.93
1482,22,oil_change,2025-04-02,67.86
1483,2,brake_check,2025-04-17,101.65
1484,34,tire_rotation,2025-04-11,122.72
1485,9,tire_rotation,2025-04-10,44.84
1486,3,tire_rotation,2025-04-07,110.3
1487,21,tire_rotation,2025-04-02,67.94
1488,28,tire_rotation,2025-04-11,173.84
1489,23,tire_rotation,2025-04-06,185.0
1490,12,oil_change,2025-04-10,155.76
1491,39,oil_change,2025-04-15,189.2
1492,22,oil_change,2025-04-11,108.6
1493,23,brake_check,2025-04-01,182.48
1494,35,oil_change,2025-04-11,119.73
1495,12,oil_change,2025-04-07,154.98
1496,21,brake_check,2025-04-15,95.47
1497,2,tire_rotation,2025-04-04,188.52
1498,28,oil_change,2025-04-06,155.27
1499,23,oil_change,2025-04-08,114.92
1500,25,oil_change,2025-04-02,127.64
1501,8,oil_change,2025-04-04,67.94
1502,24,brake_check,2025-04-15,155.92
1503,5,brake_check,2025-04-17,53.61
1504,50,oil_change,2025-04-04,190.21
1505,34,brake_check,2025-04-13,66.29
1506,23,brake_check,2025-04-17,92.38
1507,24,oil_change,2025-04-14,56.64
1508,3,oil_change,2025-04-12,92.86
1509,33,brake_check,2025-04-08,176.37
1510,34,tire_rotation,2025-04-14,51.31
1511,9,brake_check,2025-04-02,89.75
1512,49,brake_check,2025-04-04,92.21
1513,6,tire_rotation,2025-04-03,82.38
1514,45,brake_check,2025-04-10,151.34
1515,41,oil_change,2025-04-05,153.53
1516,25,tire_rotation,2025-04-16,50.91
1517,4,tire_rotation,2025-04-04,170.57
1518,45,oil_change,2025-04-04,31.9
1519,6,oil_change,2025-04-12,57.22
1520,15,tire_rotation,2025-04-04,163.48
1521,24,brake_check,2025-04-05,195.16
1522,44,brake_check,2025-04-10,44.17
1523,9,oil_change,2025-04-09,190.6
1524,25,tire_rotation,2025-04-16,178.79
1525,44,oil_change,2025-04-16,163.7
1526,41,oil_change,2025-04-10,170.82
1527,36,oil_change,2025-04-16,100.43
1528,17,oil_change,2025-04-14,157.25
1529,4,oil_change,2025-04-04,194.59
1530,48,brake_check,2025-04-06,56.41
1531,22,oil_change,2025-04-10,118.9
1532,20,brake_check,2025-04-06,59.06
1533,15,tire_rotation,2025-04-09,82.03
1534,46,tire_rotation,2025-04-07,140.08
1535,19,brake_check,2025-04-02,99.74
1536,23,oil_change,2025-04-13,54.55
1537,2,tire_rotation,2025-04-02,176.39
1538,14,oil_change,2025-04-10,115.04
1539,37,brake_check,2025-04-13,62.76
1540,34,tire_rotation,2025-04-13,77.96
1541,31,oil_change,2025-04-06,70.99
1542,26,oil_change,2025-04-06,111.46
1543,28,oil_change,2025-04-13,39.82
1544,44,brake_check,2025-04-16,119.89
1545,37,oil_change,2025-04-10,159.85
1546,45,tire_rotation,2025-04-05,55.36
1547,20,brake_check,2025-04-10,139.78
1548,16,oil_change,2025-04-04,173.04
1549,7,oil_change,2025-04-07,140.13
1550,32,brake_check,2025-04-05,52.35
1551,38,brake_check,2025-04-16,152.67
1552,19,tire_rotation,2025-04-14,85.99
1553,12,oil_change,2025-04-06,178.6
1554,8,tire_rotation,2025-04-11,90.32
1555,26,brake_check,2025-04-15,93.69
1556,46,tire_rotation,2025-04-12,191.85
1557,7,oil_change,2025-04-17,95.4
1558,19,tire_rotation,2025-04-15,74.79
1559,49,tire_rotation,2025-04-15,105.81
1560,14,brake_check,2025-04-12,64.32
1561,47,brake_check,2025-04-05,61.91
1562,16,brake_check,2025-04-04,110.35
1563,20,tire_rotation,2025-04-14,154.6
1564,23,tire_rotation,2025-04-16,166.95
1565,14,tire_rotation,2025-04-12,55.13
1566,18,oil_change,2025-04-08,181.68
1567,44,tire_rotation,2025-04-14,179.31
1568,29,brake_check,2025-04-03,127.61
1569,4,oil_change,2025-04-08,187.84
1570,15,tire_rotation,2025-04-10,155.06
1571,5,tire_rotation,2025-04-14,159.36
1572,7,oil_change,2025-04-10,145.14
1573,17,tire_rotation,2025-04-08,110.6
1574,18,oil_change,2025-04-16,124.68
1575,46,brake_check,2025-04-04,62.48
1576,40,brake_check,2025-04-16,85.3
1577,40,brake_check,2025-04-13,85.51
1578,46,tire_rotation,2025-04-07,134.9
1579,25,brake_check,2025-04-07,157.43
1580,35,tire_rotation,2025-04-15,89.0
1581,19,tire_rotation,2025-04-11,154.57
1582,46,tire_rotation,2025-04-08,78.61
1583,16,tire_rotation,2025-04-04,168.69
1584,22,oil_change,2025-04-11,174.7
1585,14,tire_rotation,2025-04-14,107.4
1586,47,brake_check,2025-04-08,190.75
1587,17,tire_rotation,2025-04-01,47.71
1588,12,brake_check,2025-04-08,153.62
1589,49,brake_check,2025-04-08,124.79
1590,42,brake_check,2025-04-01,148.42
1591,32,tire_rotation,2025-04-01,43.77
1592,44,tire_rotation,2025-04-11,188.36
1593,9,tire_rotation,2025-04-12,195.79
1594,22,tire_rotation,2025-04-16,149.63
1595,23,oil_change,2025-04-16,168.67
1596,42,oil_change,2025-04-04,155.23
1597,41,brake_check,2025-04-05,129.25
1598,35,tire_rotation,2025-04-05,154.26
1599,19,tire_rotation,2025-04-15,105.94
1600,12,oil_change,2025-04-16,114.9
1601,20,brake_check,2025-04-05,105.96
1602,30,oil_change,2025-04-08,41.81
1603,25,oil_change,2025-04-02,69.45
1604,47,brake_check,2025-04-07,45.15
1605,50,tire_rotation,2025-04-16,159.68
1606,36,tire_rotation,2025-04-03,198.24
1607,23,tire_rotation,2025-04-04,195.18
1608,50,brake_check,2025-04-06,38.73
1609,19,oil_change,2025-04-04,159.3
1610,45,oil_change,2025-04-04,194.12
1611,23,brake_check,2025-04-11,153.51
1612,36,tire_rotation,2025-04-04,32.77
1613,49,oil_change,2025-04-14,122.67
1614,29,tire_rotation,2025-04-16,81.95
1615,50,oil_change,2025-04-09,149.28
1616,22,tire_rotation,2025-04-12,83.06
1617,43,brake_check,2025-04-16,62.44
1618,19,brake_check,2025-04-14,154.02
1619,37,tire_rotation,2025-04-09,149.83
1620,38,brake_check,2025-04-11,88.77
1621,32,tire_rotation,2025-04-01,137.6
1622,36,tire_rotation,2025-04-10,130.05
1623,50,oil_change,2025-04-03,193.97
1624,44,tire_rotation,2025-04-05,126.37
1625,23,brake_check,2025-04-11,162.31
1626,12,tire_rotation,2025-04-15,82.77
1627,22,brake_check,2025-04-14,189.25
1628,47,brake_check,2025-04-09,192.34
1629,36,brake_check,2025-04-10,186.09
1630,11,oil_change,2025-04-07,190.84
1631,43,brake_check,2025-04-11,119.19
1632,45,oil_change,2025-04-02,134.84
1633,48,brake_check,2025-04-17,173.94
1634,41,brake_check,2025-04-03,43.7
1635,8,oil_change,2025-04-03,126.47
1636,34,oil_change,2025-04-15,141.14
1637,37,brake_check,2025-04-04,128.05
1638,48,oil_change,2025-04-06,150.03
1639,36,brake_check,2025-04-07,145.19
1640,37,tire_rotation,2025-04-11,143.49
1641,47,brake_check,2025-04-05,123.31
1642,18,tire_rotation,2025-04-07,173.95
1643,5,oil_change,2025-04-02,88.41
1644,50,oil_change,2025-04-07,82.28
1645,23,tire_rotation,2025-04-16,110.36
1646,3,oil_change,2025-04-04,38.08
1647,46,tire_rotation,2025-04-12,84.86
1648,40,tire_rotation,2025-04-07,169.74
1649,17,oil_change,2025-04-05,47.19
1650,8,brake_check,2025-04-02,189.26
1651,11,oil_change,2025-04-05,194.91
1652,10,oil_change,2025-04-14,123.95
1653,26,oil_change,2025-04-02,134.73
1654,16,brake_check,2025-04-03,92.33
1655,5,tire_rotation,2025-04-06,98.86
1656,24,tire_rotation,2025-04-06,177.59
1657,28,brake_check,2025-04-01,124.54
1658,43,oil_change,2025-04-06,138.57
1659,48,brake_check,2025-04-13,124.2
1660,2,oil_change,2025-04-12,55.58
1661,47,tire_rotation,2025-04-08,138.97
1662,40,tire_rotation,2025-04-12,70.7
1663,7,brake_check,2025-04-16,159.88
1664,8,oil_change,2025-04-15,144.47
1665,7,oil_change,2025-04-16,101.8
1666,13,brake_check,2025-04-08,126.15
1667,12,oil_change,2025-04-10,81.31
1668,20,brake_check,2025-04-08,187.47
1669,20,brake_check,2025-04-13,119.14
1670,23,oil_change,2025-04-16,188.53
1671,22,tire_rotation,2025-04-16,41.98
1672,9,oil_change,2025-04-15,115.39
1673,31,brake_check,2025-04-11,119.76
1674,27,tire_rotation,2025-04-15,98.92
1675,7,brake_check,2025-04-09,119.78
1676,50,brake_check,2025-04-09,191.42
1677,45,oil_change,2025-04-14,46.96
1678,12,oil_change,2025-04-05,160.58
1679,5,tire_rotation,2025-04-14,36.98
1680,47,tire_rotation,2025-04-09,44.05
1681,46,tire_rotation,2025-04-03,86.59
1682,31,brake_check,2025-04-16,43.51
1683,26,oil_change,2025-04-02,178.62
1684,32,oil_change,2025-04-08,34.36
1685,44,brake_check,2025-04-13,187.95
1686,12,tire_rotation,2025-04-06,173.09
1687,17,oil_change,2025-04-04,89.25
1688,34,oil_change,2025-04-01,158.04
1689,35,tire_rotation,2025-04-17,59.97
1690,6,tire_rotation,2025-04-12,93.1
1691,20,oil_change,2025-04-08,199.86
1692,46,tire_rotation,2025-04-13,193.98
1693,12,brake_check,2025-04-09,107.09
1694,44,brake_check,2025-04-12,137.34
1695,9,brake_check,2025-04-16,132.08
1696,40,tire_rotation,2025-04-06,112.36
1697,50,tire_rotation,2025-04-02,56.46
1698,29,tire_rotation,2025-04-11,165.41
1699,47,tire_rotation,2025-04-05,117.48
1700,5,brake_check,2025-04-04,191.93
1701,30,tire_rotation,2025-04-04,120.92
1702,14,brake_check,2025-04-14,58.69
1703,44,brake_check,2025-04-10,88.12
1704,25,tire_rotation,2025-04-14,70.37
1705,29,oil_change,2025-04-01,148.95
1706,28,tire_rotation,2025-04-10,121.94
1707,30,brake_check,2025-04-10,73.69
1708,30,oil_change,2025-04-02,72.3
1709,5,tire_rotation,2025-04-06,54.43
1710,30,tire_rotation,2025-04-07,43.56
1711,19,tire_rotation,2025-04-08,57.74
1712,39,tire_rotation,2025-04-04,104.11
1713,21,tire_rotation,2025-04-11,65.05
1714,33,tire_rotation,2025-04-02,90.75
1715,30,oil_change,2025-04-15,40.82
1716,42,oil_change,2025-04-06,72.49
1717,1,oil_change,2025-04-02,140.26
1718,29,oil_change,2025-04-10,41.77
1719,8,brake_check,2025-04-10,80.09
1720,33,oil_change,2025-04-17,184.41
1721,47,oil_change,2025-04-13,96.24
1722,26,oil_change,2025-04-01,32.8
1723,3,brake_check,2025-04-14,164.18
1724,26,brake_check,2025-04-04,35.3
1725,33,brake_check,2025-04-12,145.94
1726,20,brake_check,2025-04-14,143.81
1727,36,oil_change,2025-04-09,70.8
1728,40,brake_check,2025-04-11,73.62
1729,6,oil_change,2025-04-14,138.46
1730,23,oil_change,2025-04-05,180.5
1731,8,brake_check,2025-04-01,165.63
1732,45,oil_change,2025-04-01,110.02
1733,30,brake_check,2025-04-02,79.1
1734,4,tire_rotation,2025-04-05,147.51
1735,12,tire_rotation,2025-04-06,93.97
1736,17,oil_change,2025-04-01,64.8
1737,2,oil_change,2025-04-05,64.83
1738,35,oil_change,2025-04-15,129.5
1739,9,oil_change,2025-04-04,194.91
1740,34,brake_check,2025-04-17,76.61
1741,10,oil_change,2025-04-17,169.92
1742,37,brake_check,2025-04-14,98.54
1743,34,tire_rotation,2025-04-16,113.37
1744,37,brake_check,2025-04-05,167.52
1745,42,brake_check,2025-04-09,147.15
1746,21,oil_change,2025-04-13,59.44
1747,50,tire_rotation,2025-04-09,155.84
1748,1,brake_check,2025-04-10,152.71
1749,10,tire_rotation,2025-04-07,123.99
1750,23,tire_rotation,2025-04-10,108.91
1751,16,oil_change,2025-04-01,130.6
1752,34,tire_rotation,2025-04-06,103.98
1753,14,tire_rotation,2025-04-15,142.7
1754,31,brake_check,2025-04-03,176.59
1755,12,oil_change,2025-04-01,147.48
1756,1,brake_check,2025-04-10,133.05
1757,3,brake_check,2025-04-03,142.62
1758,31,brake_check,2025-04-13,58.55
1759,45,tire_rotation,2025-04-03,187.65
1760,24,brake_check,2025-04-17,81.94
1761,22,brake_check,2025-04-15,112.44
1762,21,brake_check,2025-04-03,92.1
1763,11,brake_check,2025-04-07,100.15
1764,1,oil_change,2025-04-15,88.16
1765,50,tire_rotation,2025-04-14,168.79
1766,49,oil_change,2025-04-11,141.27
1767,46,oil_change,2025-04-11,49.36
1768,5,brake_check,2025-04-03,182.45
1769,30,brake_check,2025-04-12,122.59
1770,39,tire_rotation,2025-04-11,74.08
1771,8,oil_change,2025-04-11,155.31
1772,3,brake_check,2025-04-06,58.9
1773,13,brake_check,2025-04-04,77.26
1774,40,brake_check,2025-04-02,147.79
1775,8,oil_change,2025-04-17,46.83
1776,32,oil_change,2025-04-17,129.36
1777,12,tire_rotation,2025-04-08,144.8
1778,3,oil_change,2025-04-03,179.92
1779,13,tire_rotation,2025-04-11,50.13
1780,6,oil_change,2025-04-05,161.08
1781,29,oil_change,2025-04-08,60.04
1782,33,oil_change,2025-04-04,164.09
1783,16,tire_rotation,2025-04-07,153.26
1784,22,brake_check,2025-04-11,69.4
1785,2,brake_check,2025-04-01,121.93
1786,35,brake_check,2025-04-02,170.79
1787,40,tire_rotation,2025-04-08,101.64
1788,3,oil_change,2025-04-07,31.16
1789,42,oil_change,2025-04-02,167.11
1790,4,tire_rotation,2025-04-12,117.16
1791,41,oil_change,2025-04-11,125.09
1792,1,oil_change,2025-04-12,132.14
1793,20,tire_rotation,2025-04-13,128.44
1794,10,oil_change,2025-04-06,174.4
1795,14,brake_check,2025-04-04,121.19
1796,32,oil_change,2025-04-10,105.28
1797,28,tire_rotation,2025-04-11,172.13
1798,26,brake_check,2025-04-16,71.87
1799,48,brake_check,2025-04-12,162.27
1800,39,oil_change,2025-04-09,132.24
1801,37,oil_change,2025-04-11,87.37
1802,25,tire_rotation,2025-04-10,176.44
1803,24,brake_check,2025-04-13,175.48
1804,2,oil_change,2025-04-01,84.69
1805,28,tire_rotation,2025-04-11,105.16
1806,24,brake_check,2025-04-01,129.8
1807,33,brake_check,2025-04-03,113.44
1808,44,tire_rotation,2025-04-04,165.85
1809,32,oil_change,2025-04-07,185.91
1810,24,brake_check,2025-04-13,62.25
1811,1,tire_rotation,2025-04-07,80.93
1812,25,tire_rotation,2025-04-12,102.99
1813,50,brake_check,2025-04-14,58.4
1814,5,tire_rotation,2025-04-04,117.02
1815,15,brake_check,2025-04-06,166.67
1816,18,oil_change,2025-04-02,42.53
1817,16,tire_rotation,2025-04-03,193.45
1818,17,oil_change,2025-04-10,189.29
1819,2,brake_check,2025-04-14,150.33
1820,16,brake_check,2025-04-11,35.09
1821,50,brake_check,2025-04-11,132.73
1822,7,oil_change,2025-04-07,75.86
1823,41,brake_check,2025-04-02,77.32
1824,19,brake_check,2025-04-03,49.01
1825,33,tire_rotation,2025-04-12,86.03
1826,17,tire_rotation,2025-04-13,72.55
1827,10,oil_change,2025-04-11,51.12
1828,22,oil_change,2025-04-02,175.73
1829,22,oil_change,2025-04-04,196.08
1830,27,tire_rotation,2025-04-17,145.48
1831,47,oil_change,2025-04-10,84.71
1832,22,brake_check,2025-04-04,181.78
1833,34,oil_change,2025-04-08,85.56
1834,11,oil_change,2025-04-11,72.14
1835,27,oil_change,2025-04-14,31.84
1836,3,oil_change,2025-04-04,76.74
1837,27,oil_change,2025-04-04,191.05
1838,35,brake_check,2025-04-11,105.1
1839,10,brake_check,2025-04-10,186.41
1840,17,brake_check,2025-04-12,177.26
1841,5,tire_rotation,2025-04-04,132.71
1842,22,tire_rotation,2025-04-16,53.15
1843,50,brake_check,2025-04-14,47.7
1844,37,oil_change,2025-04-05,157.08
1845,45,oil_change,2025-04-01,162.77
1846,41,oil_change,2025-04-15,110.61
1847,21,tire_rotation,2025-04-04,149.14
1848,7,tire_rotation,2025-04-12,187.9
1849,5,oil_change,2025-04-03,162.63
1850,3,brake_check,2025-04-11,70.54
1851,46,brake_check,2025-04-06,69.41
1852,49,tire_rotation,2025-04-13,124.15
1853,10,tire_rotation,2025-04-13,133.62
1854,13,tire_rotation,2025-04-15,132.74
1855,11,oil_change,2025-04-02,142.03
1856,24,tire_rotation,2025-04-13,125.07
1857,27,oil_change,2025-04-11,136.2
1858,29,tire_rotation,2025-04-04,85.3
1859,6,tire_rotation,2025-04-11,59.16
1860,43,tire_rotation,2025-04-03,139.16
1861,19,tire_rotation,2025-04-14,143.51
1862,28,oil_change,2025-04-14,149.14
1863,24,brake_check,2025-04-01,124.07
1864,3,brake_check,2025-04-13,51.34
1865,38,brake_check,2025-04-06,121.66
1866,13,oil_change,2025-04-05,47.85
1867,30,brake_check,2025-04-06,42.12
1868,22,brake_check,2025-04-03,68.5
1869,30,brake_check,2025-04-01,45.88
1870,30,brake_check,2025-04-04,183.16
1871,23,brake_check,2025-04-08,97.27
1872,46,tire_rotation,2025-04-16,102.4
1873,13,oil_change,2025-04-13,74.75
1874,13,tire_rotation,2025-04-10,172.38
1875,41,brake_check,2025-04-11,192.46
1876,36,tire_rotation,2025-04-06,81.68
1877,10,brake_check,2025-04-04,113.49
1878,41,brake_check,2025-04-14,98.39
1879,6,tire_rotation,2025-04-07,82.65
1880,49,tire_rotation,2025-04-15,47.37
1881,26,brake_check,2025-04-05,50.76
1882,23,oil_change,2025-04-13,130.0
1883,25,oil_change,2025-04-02,105.84
1884,26,tire_rotation,2025-04-06,51.85
1885,9,oil_change,2025-04-10,76.81
1886,27,brake_check,2025-04-10,113.73
1887,28,tire_rotation,2025-04-01,127.53
1888,4,tire_rotation,2025-04-07,174.97
1889,32,brake_check,2025-04-08,46.6
1890,5,brake_check,2025-04-07,110.8
1891,36,oil_change,2025-04-12,40.24
1892,17,tire_rotation,2025-04-04,199.34
1893,46,brake_check,2025-04-03,131.46
1894,35,brake_check,2025-04-16,114.39
1895,41,tire_rotation,2025-04-15,95.87
1896,42,oil_change,2025-04-12,198.36
1897,3,tire_rotation,2025-04-01,148.14
1898,31,brake_check,2025-04-01,140.28
1899,3,brake_check,2025-04-16,83.8
1900,49,oil_change,2025-04-13,102.4
1901,44,brake_check,2025-04-07,138.95
1902,1,oil_change,2025-04-07,161.05
1903,49,brake_check,2025-04-11,149.19
1904,30,tire_rotation,2025-04-12,102.09
1905,10,brake_check,2025-04-01,58.84
1906,12,oil_change,2025-04-06,158.26
1907,50,oil_change,2025-04-15,175.56
1908,41,tire_rotation,2025-04-03,51.29
1909,30,tire_rotation,2025-04-09,99.8
1910,35,oil_change,2025-04-05,172.92
1911,25,tire_rotation,2025-04-17,77.71
1912,29,tire_rotation,2025-04-16,186.94
1913,43,oil_change,2025-04-01,157.51
1914,32,brake_check,2025-04-17,143.52
1915,18,oil_change,2025-04-09,117.65
1916,23,tire_rotation,2025-04-05,63.69
1917,26,brake_check,2025-04-05,149.57
1918,49,tire_rotation,2025-04-07,33.09
1919,36,tire_rotation,2025-04-05,68.04
1920,41,brake_check,2025-04-06,79.71
1921,46,tire_rotation,2025-04-17,154.23
1922,18,tire_rotation,2025-04-12,62.39
1923,7,tire_rotation,2025-04-06,161.18
1924,25,brake_check,2025-04-10,167.46
1925,13,oil_change,2025-04-12,62.22
1926,14,oil_change,2025-04-11,108.5
1927,28,oil_change,2025-04-02,137.32
1928,47,brake_check,2025-04-13,42.33
1929,22,oil_change,2025-04-05,54.08
1930,27,brake_check,2025-04-13,139.99
1931,10,tire_rotation,2025-04-16,169.36
1932,34,oil_change,2025-04-05,184.63
1933,38,oil_change,2025-04-15,163.62
1934,17,oil_change,2025-04-12,40.19
1935,3,tire_rotation,2025-04-09,85.26
1936,13,oil_change,2025-04-07,181.55
1937,45,tire_rotation,2025-04-07,100.96
1938,50,brake_check,2025-04-03,116.41
1939,12,brake_check,2025-04-06,141.49
1940,18,tire_rotation,2025-04-06,173.03
1941,41,brake_check,2025-04-05,80.23
1942,5,brake_check,2025-04-08,94.9
1943,13,tire_rotation,2025-04-14,146.42
1944,20,brake_check,2025-04-09,190.65
1945,8,brake_check,2025-04-06,123.66
1946,49,brake_check,2025-04-02,109.24
1947,21,brake_check,2025-04-12,109.54
1948,26,tire_rotation,2025-04-16,180.9
1949,50,brake_check,2025-04-11,34.54
1950,12,oil_change,2025-04-06,66.88
1951,42,oil_change,2025-04-11,182.22
1952,42,tire_rotation,2025-04-02,77.94
1953,42,oil_change,2025-04-15,94.97
1954,31,tire_rotation,2025-04-09,90.31
1955,46,oil_change,2025-04-17,134.66
1956,30,tire_rotation,2025-04-01,130.82
1957,45,oil_change,2025-04-13,96.98
1958,24,brake_check,2025-04-01,70.05
1959,5,tire_rotation,2025-04-08,145.43
1960,36,oil_change,2025-04-15,117.86
1961,48,tire_rotation,2025-04-17,133.66
1962,28,tire_rotation,2025-04-11,196.73
1963,42,tire_rotation,2025-04-16,132.91
1964,1,tire_rotation,2025-04-02,176.54
1965,19,tire_rotation,2025-04-16,73.12
1966,20,brake_check,2025-04-17,81.71
1967,39,tire_rotation,2025-04-09,67.37
1968,19,oil_change,2025-04-06,69.33
1969,30,brake_check,2025-04-07,195.85
1970,49,tire_rotation,2025-04-03,50.47
1971,32,tire_rotation,2025-04-03,36.62
1972,31,oil_change,2025-04-06,65.52
1973,40,oil_change,2025-04-11,154.54
1974,31,oil_change,2025-04-11,97.4
1975,30,oil_change,2025-04-06,86.95
1976,16,brake_check,2025-04-09,194.48
1977,5,oil_change,2025-04-10,92.32
1978,25,tire_rotation,2025-04-06,197.54
1979,8,brake_check,2025-04-10,171.05
1980,42,brake_check,2025-04-10,198.05
