alert_id,vehicle_id,issue,severity,timestamp
4787,36,engine check,low,2025-04-11 06:41:46
4788,32,battery fault,low,2025-04-14 13:42:50
4789,46,engine check,medium,2025-04-14 19:48:37
4790,13,engine check,low,2025-04-04 04:27:43
4791,41,engine check,low,2025-04-08 15:32:35
4792,42,low tire pressure,medium,2025-04-05 19:26:32
4793,17,engine check,low,2025-04-01 01:42:52
4794,27,engine check,medium,2025-04-16 10:19:34
4795,39,battery fault,low,2025-04-12 10:51:08
4796,17,low tire pressure,high,2025-04-17 08:26:18
4797,39,low tire pressure,medium,2025-04-01 14:03:53
4798,28,low tire pressure,medium,2025-04-08 08:24:36
4799,23,low tire pressure,medium,2025-04-01 20:44:50
4800,35,low tire pressure,low,2025-04-13 06:18:42
4801,34,engine check,medium,2025-04-14 04:47:24
4802,5,battery fault,medium,2025-04-07 11:19:08
4803,36,low tire pressure,medium,2025-04-17 15:45:26
4804,19,low tire pressure,high,2025-04-11 18:43:55
4805,17,low tire pressure,high,2025-04-08 01:43:59
4806,3,low tire pressure,high,2025-04-02 05:56:37
4807,14,engine check,high,2025-04-15 15:52:32
4808,5,battery fault,high,2025-04-15 21:17:17
4809,17,low tire pressure,medium,2025-04-14 14:12:21
4810,39,engine check,high,2025-04-11 03:01:12
4811,49,battery fault,high,2025-04-09 07:45:38
4812,18,battery fault,high,2025-04-02 03:09:33
4813,6,low tire pressure,low,2025-04-01 06:17:06
4814,38,battery fault,low,2025-04-15 22:08:24
4815,43,battery fault,medium,2025-04-11 08:17:38
4816,32,battery fault,medium,2025-04-09 06:08:56
4817,28,low tire pressure,low,2025-04-05 00:21:37
4818,9,engine check,high,2025-04-16 20:52:37
4819,45,battery fault,low,2025-04-05 14:22:29
4820,22,battery fault,low,2025-04-15 23:18:18
4821,42,battery fault,low,2025-04-09 22:31:54
4822,20,battery fault,high,2025-04-01 21:39:31
4823,11,engine check,medium,2025-04-17 04:41:28
4824,7,engine check,low,2025-04-11 08:17:54
4825,41,engine check,high,2025-04-11 19:24:12
4826,37,battery fault,medium,2025-04-14 04:18:47
4827,49,battery fault,low,2025-04-10 19:07:58
4828,15,battery fault,high,2025-04-10 16:34:47
4829,12,engine check,low,2025-04-17 07:25:49
4830,44,battery fault,high,2025-04-12 05:50:00
4831,38,low tire pressure,low,2025-04-13 08:34:34
4832,23,low tire pressure,low,2025-04-02 08:35:14
4833,23,engine check,low,2025-04-10 11:04:56
4834,6,low tire pressure,low,2025-04-17 07:23:19
4835,2,low tire pressure,low,2025-04-15 07:03:22
4836,44,low tire pressure,high,2025-04-09 22:24:19
4837,16,battery fault,low,2025-04-08 05:50:09
4838,39,low tire pressure,medium,2025-04-02 09:07:52
4839,13,battery fault,low,2025-04-11 23:01:50
4840,5,engine check,high,2025-04-14 23:58:21
4841,22,engine check,medium,2025-04-08 19:09:11
4842,44,battery fault,high,2025-04-14 01:32:51
4843,5,low tire pressure,medium,2025-04-14 20:45:50
4844,23,low tire pressure,medium,2025-04-17 23:05:50
4845,8,engine check,medium,2025-04-13 09:19:47
4846,28,engine check,low,2025-04-10 14:56:56
4847,25,engine check,medium,2025-04-15 17:06:06
4848,7,low tire pressure,low,2025-04-05 01:47:21
4849,31,engine check,high,2025-04-16 15:51:53
4850,23,low tire pressure,high,2025-04-01 16:10:42
4851,2,battery fault,medium,2025-04-07 22:37:12
4852,12,low tire pressure,low,2025-04-04 14:43:41
4853,12,engine check,medium,2025-04-03 14:32:57
4854,13,engine check,high,2025-04-15 04:43:20
4855,20,low tire pressure,low,2025-04-12 11:10:32
4856,1,low tire pressure,medium,2025-04-05 20:24:53
4857,16,low tire pressure,low,2025-04-13 12:08:22
4858,47,battery fault,high,2025-04-14 02:50:41
4859,40,low tire pressure,high,2025-04-15 01:37:41
4860,35,engine check,low,2025-04-07 09:53:05
4861,45,battery fault,low,2025-04-01 03:57:05
4862,34,low tire pressure,high,2025-04-12 04:19:08
4863,41,low tire pressure,medium,2025-04-16 06:21:09
4864,22,low tire pressure,high,2025-04-08 10:01:51
4865,2,battery fault,high,2025-04-17 04:53:22
4866,27,battery fault,high,2025-04-17 14:27:56
4867,28,low tire pressure,low,2025-04-07 05:33:09
4868,46,engine check,low,2025-04-11 10:20:30
4869,20,low tire pressure,low,2025-04-09 03:23:30
4870,20,battery fault,high,2025-04-13 03:19:13
4871,44,engine check,low,2025-04-02 03:24:12
4872,41,engine check,medium,2025-04-06 05:49:40
4873,18,engine check,high,2025-04-07 05:44:25
4874,15,battery fault,low,2025-04-08 19:01:04
4875,31,low tire pressure,high,2025-04-05 06:35:00
4876,12,engine check,medium,2025-04-12 10:56:24
4877,18,battery fault,medium,2025-04-09 17:46:03
4878,21,engine check,high,2025-04-10 03:03:08
4879,6,low tire pressure,medium,2025-04-09 19:48:06
4880,33,low tire pressure,medium,2025-04-14 02:27:09
4881,1,battery fault,low,2025-04-10 16:51:56
4882,36,low tire pressure,low,2025-04-14 07:42:14
4883,34,engine check,low,2025-04-17 22:13:26
4884,25,engine check,low,2025-04-08 00:51:59
4885,39,battery fault,medium,2025-04-01 17:02:31
4886,36,low tire pressure,high,2025-04-02 16:14:04
4887,3,battery fault,medium,2025-04-08 22:44:52
4888,30,battery fault,medium,2025-04-05 03:43:56
4889,1,battery fault,medium,2025-04-06 23:39:44
4890,21,engine check,low,2025-04-03 18:27:41
4891,17,low tire pressure,high,2025-04-09 00:16:58
4892,48,battery fault,low,2025-04-15 20:31:41
4893,7,engine check,medium,2025-04-07 03:04:12
4894,23,engine check,low,2025-04-15 20:17:21
4895,49,battery fault,medium,2025-04-11 23:24:04
4896,5,engine check,medium,2025-04-02 11:40:29
4897,27,low tire pressure,medium,2025-04-09 03:29:40
4898,1,battery fault,low,2025-04-02 08:32:54
4899,27,battery fault,low,2025-04-10 10:22:18
4900,11,low tire pressure,low,2025-04-05 19:45:05
4901,28,battery fault,low,2025-04-11 04:43:08
4902,8,low tire pressure,high,2025-04-07 05:38:54
4903,27,low tire pressure,low,2025-04-03 05:10:18
4904,31,engine check,high,2025-04-08 21:15:54
4905,25,battery fault,low,2025-04-03 07:20:06
4906,10,battery fault,medium,2025-04-07 06:00:58
4907,1,low tire pressure,low,2025-04-09 06:19:09
4908,26,low tire pressure,medium,2025-04-08 14:06:32
4909,7,engine check,medium,2025-04-01 14:09:00
4910,4,engine check,low,2025-04-08 15:23:10
4911,29,low tire pressure,high,2025-04-04 11:14:43
4912,23,battery fault,high,2025-04-13 10:14:02
4913,18,engine check,high,2025-04-08 20:03:23
4914,31,low tire pressure,medium,2025-04-14 13:36:35
4915,3,battery fault,medium,2025-04-11 06:36:12
4916,37,engine check,high,2025-04-15 18:09:55
4917,48,engine check,high,2025-04-17 05:03:40
4918,25,low tire pressure,low,2025-04-02 09:32:08
4919,12,engine check,high,2025-04-10 17:57:42
4920,49,low tire pressure,high,2025-04-07 21:53:35
4921,40,low tire pressure,medium,2025-04-05 00:19:02
4922,1,engine check,high,2025-04-02 09:20:40
4923,27,low tire pressure,high,2025-04-12 20:21:30
4924,13,battery fault,low,2025-04-13 18:57:08
4925,9,engine check,high,2025-04-15 23:04:11
4926,21,battery fault,high,2025-04-10 15:16:14
4927,40,low tire pressure,high,2025-04-05 16:54:15
4928,27,battery fault,medium,2025-04-17 03:10:29
4929,37,battery fault,high,2025-04-12 03:10:01
4930,47,engine check,low,2025-04-07 05:31:02
4931,12,low tire pressure,low,2025-04-01 01:57:39
4932,7,battery fault,low,2025-04-08 11:19:45
4933,34,battery fault,high,2025-04-11 00:12:29
4934,21,battery fault,medium,2025-04-14 09:36:38
4935,40,engine check,medium,2025-04-04 09:04:37
4936,21,engine check,low,2025-04-13 20:37:10
4937,7,engine check,high,2025-04-02 04:29:40
4938,4,engine check,low,2025-04-05 07:10:57
4939,5,battery fault,high,2025-04-12 23:52:28
4940,13,low tire pressure,medium,2025-04-17 14:27:25
4941,8,engine check,high,2025-04-07 05:51:01
4942,33,low tire pressure,low,2025-04-02 08:29:31
4943,47,engine check,low,2025-04-11 15:28:26
4944,33,battery fault,high,2025-04-13 00:57:41
4945,50,low tire pressure,high,2025-04-14 01:53:42
4946,20,low tire pressure,high,2025-04-10 17:06:27
4947,6,battery fault,high,2025-04-13 04:50:57
4948,20,battery fault,medium,2025-04-05 15:57:58
4949,33,engine check,low,2025-04-03 07:25:09
4950,45,engine check,low,2025-04-04 05:37:38
4951,22,engine check,low,2025-04-08 04:25:58
4952,10,battery fault,high,2025-04-03 00:18:25
4953,22,low tire pressure,low,2025-04-10 06:14:58
4954,48,low tire pressure,low,2025-04-02 12:08:08
4955,46,battery fault,medium,2025-04-03 03:54:25
4956,6,low tire pressure,low,2025-04-17 23:27:40
4957,39,battery fault,low,2025-04-16 11:22:19
4958,18,battery fault,high,2025-04-02 02:34:10
4959,45,low tire pressure,high,2025-04-15 13:50:23
4960,47,engine check,low,2025-04-02 13:46:46
4961,13,engine check,low,2025-04-13 16:16:11
4962,37,low tire pressure,high,2025-04-14 23:27:06
4963,17,low tire pressure,low,2025-04-05 12:19:51
4964,36,low tire pressure,low,2025-04-04 18:53:57
4965,5,low tire pressure,medium,2025-04-08 15:54:46
4966,42,battery fault,low,2025-04-01 00:55:06
4967,31,low tire pressure,high,2025-04-12 19:25:49
4968,40,engine check,high,2025-04-09 08:16:56
4969,24,engine check,high,2025-04-02 08:54:50
4970,28,engine check,high,2025-04-05 22:32:55
4971,33,low tire pressure,low,2025-04-17 04:10:40
4972,44,engine check,medium,2025-04-04 21:20:49
4973,12,engine check,low,2025-04-02 05:09:38
4974,31,low tire pressure,low,2025-04-12 08:16:26
4975,13,engine check,medium,2025-04-07 06:21:18
4976,3,battery fault,high,2025-04-03 14:57:02
4977,10,low tire pressure,high,2025-04-12 18:20:31
4978,40,engine check,high,2025-04-05 22:23:54
4979,2,battery fault,high,2025-04-02 18:46:02
4980,27,engine check,low,2025-04-14 21:08:02
4981,9,engine check,medium,2025-04-12 16:16:26
4982,15,low tire pressure,medium,2025-04-09 11:10:18
4983,37,low tire pressure,medium,2025-04-09 08:00:24
4984,32,engine check,low,2025-04-04 22:44:27
4985,14,engine check,medium,2025-04-09 21:22:58
4986,9,engine check,medium,2025-04-06 20:29:46
4987,43,engine check,low,2025-04-10 06:31:19
4988,2,low tire pressure,medium,2025-04-04 15:11:04
4989,16,battery fault,high,2025-04-06 06:17:25
4990,13,low tire pressure,high,2025-04-11 16:21:58
4991,14,battery fault,low,2025-04-14 17:26:40
4992,21,engine check,medium,2025-04-13 03:41:32
4993,6,battery fault,low,2025-04-08 03:47:35
4994,7,battery fault,medium,2025-04-13 12:44:52
4995,6,low tire pressure,medium,2025-04-09 18:22:46
4996,4,battery fault,medium,2025-04-02 06:49:36
4997,50,low tire pressure,high,2025-04-09 11:19:11
4998,18,engine check,high,2025-04-06 19:29:17
4999,38,low tire pressure,high,2025-04-03 02:09:50
5000,9,low tire pressure,medium,2025-04-10 02:14:37
5001,7,engine check,high,2025-04-04 02:15:09
5002,20,low tire pressure,high,2025-04-05 12:18:02
5003,49,low tire pressure,low,2025-04-14 13:48:20
5004,9,battery fault,medium,2025-04-15 03:40:48
5005,50,low tire pressure,high,2025-04-12 08:10:50
5006,48,battery fault,high,2025-04-16 11:29:06
5007,43,battery fault,medium,2025-04-17 05:28:10
5008,10,battery fault,high,2025-04-08 11:59:48
5009,36,low tire pressure,medium,2025-04-06 14:52:53
5010,18,battery fault,low,2025-04-10 14:27:01
5011,26,battery fault,high,2025-04-02 19:26:29
5012,48,engine check,medium,2025-04-03 01:55:36
5013,35,engine check,high,2025-04-15 13:04:14
5014,26,low tire pressure,high,2025-04-06 19:12:05
5015,8,low tire pressure,high,2025-04-11 08:47:27
5016,22,low tire pressure,medium,2025-04-04 16:37:39
5017,6,battery fault,medium,2025-04-11 00:33:00
5018,40,engine check,low,2025-04-17 21:42:21
5019,15,low tire pressure,high,2025-04-12 04:57:10
5020,46,engine check,medium,2025-04-02 11:52:05
5021,47,low tire pressure,low,2025-04-08 04:05:25
5022,23,engine check,high,2025-04-05 16:31:58
5023,44,battery fault,medium,2025-04-10 13:03:37
5024,20,engine check,medium,2025-04-06 17:52:24
5025,24,battery fault,medium,2025-04-12 18:24:28
5026,47,engine check,medium,2025-04-02 09:46:22
5027,46,low tire pressure,high,2025-04-16 22:01:58
5028,45,battery fault,medium,2025-04-14 23:51:59
5029,3,engine check,medium,2025-04-05 01:47:51
5030,15,low tire pressure,low,2025-04-16 05:40:29
5031,12,engine check,high,2025-04-09 21:40:44
5032,12,engine check,medium,2025-04-03 18:39:46
5033,15,engine check,high,2025-04-03 02:39:09
5034,3,engine check,medium,2025-04-02 07:08:05
5035,30,engine check,high,2025-04-13 18:23:42
5036,20,low tire pressure,medium,2025-04-10 13:26:01
5037,34,engine check,medium,2025-04-11 17:20:05
5038,44,battery fault,high,2025-04-06 20:33:18
5039,3,low tire pressure,high,2025-04-17 19:17:23
5040,6,engine check,low,2025-04-12 03:32:31
5041,28,engine check,medium,2025-04-06 21:25:56
5042,34,low tire pressure,medium,2025-04-16 01:56:08
5043,15,low tire pressure,high,2025-04-16 10:06:55
5044,22,low tire pressure,high,2025-04-04 03:51:40
5045,30,battery fault,high,2025-04-08 08:08:18
5046,1,low tire pressure,high,2025-04-13 11:26:32
5047,30,engine check,high,2025-04-12 07:05:59
5048,22,low tire pressure,medium,2025-04-09 23:39:08
5049,4,low tire pressure,low,2025-04-12 21:07:03
5050,5,low tire pressure,medium,2025-04-13 01:36:10
5051,43,low tire pressure,medium,2025-04-02 05:20:50
5052,39,engine check,low,2025-04-04 20:31:33
5053,42,engine check,high,2025-04-09 16:20:40
5054,18,battery fault,low,2025-04-13 23:30:02
5055,47,battery fault,high,2025-04-04 04:25:30
5056,5,battery fault,high,2025-04-05 08:51:33
5057,16,low tire pressure,low,2025-04-14 06:21:27
5058,27,engine check,medium,2025-04-13 18:46:59
5059,5,battery fault,low,2025-04-11 01:53:03
5060,18,engine check,medium,2025-04-17 06:30:45
5061,16,battery fault,medium,2025-04-10 04:42:04
5062,38,battery fault,low,2025-04-10 15:41:30
5063,46,battery fault,high,2025-04-09 09:46:17
5064,45,low tire pressure,low,2025-04-06 17:20:27
5065,4,battery fault,high,2025-04-13 11:01:21
5066,26,battery fault,medium,2025-04-03 10:03:14
5067,11,low tire pressure,high,2025-04-13 15:26:27
5068,22,battery fault,low,2025-04-15 06:22:59
5069,48,engine check,medium,2025-04-17 12:54:44
5070,27,engine check,medium,2025-04-02 02:40:10
5071,19,battery fault,low,2025-04-04 11:22:03
5072,45,engine check,medium,2025-04-17 23:27:23
5073,40,battery fault,low,2025-04-04 22:31:54
5074,12,low tire pressure,low,2025-04-13 22:33:48
5075,46,engine check,medium,2025-04-13 21:58:50
5076,12,engine check,low,2025-04-06 06:52:34
5077,4,low tire pressure,medium,2025-04-13 04:28:03
5078,36,low tire pressure,low,2025-04-02 18:43:43
5079,47,battery fault,medium,2025-04-05 11:14:06
5080,5,low tire pressure,high,2025-04-09 04:11:24
5081,30,low tire pressure,medium,2025-04-04 21:53:46
5082,36,battery fault,low,2025-04-06 06:09:08
5083,8,engine check,medium,2025-04-07 01:02:48
5084,34,battery fault,medium,2025-04-03 10:31:29
5085,1,engine check,low,2025-04-04 01:43:22
5086,3,engine check,high,2025-04-03 10:17:15
5087,23,engine check,low,2025-04-14 09:06:26
5088,19,engine check,medium,2025-04-16 08:54:58
5089,31,engine check,high,2025-04-08 01:46:10
5090,49,low tire pressure,low,2025-04-09 00:39:40
5091,46,engine check,medium,2025-04-07 06:20:00
5092,14,battery fault,medium,2025-04-04 04:29:39
5093,24,battery fault,high,2025-04-17 20:55:15
5094,17,battery fault,high,2025-04-06 01:13:37
5095,8,battery fault,high,2025-04-11 01:19:19
5096,35,engine check,high,2025-04-04 07:23:02
5097,3,engine check,medium,2025-04-17 03:02:10
5098,30,battery fault,high,2025-04-16 02:47:55
5099,38,engine check,medium,2025-04-06 21:38:40
5100,26,battery fault,high,2025-04-07 14:23:15
5101,14,engine check,medium,2025-04-04 13:55:58
5102,37,low tire pressure,low,2025-04-14 04:40:04
5103,35,battery fault,high,2025-04-15 03:54:01
5104,14,low tire pressure,high,2025-04-17 16:16:42
5105,2,engine check,low,2025-04-05 20:38:45
5106,33,battery fault,low,2025-04-16 10:07:59
5107,43,low tire pressure,medium,2025-04-07 23:37:14
5108,23,low tire pressure,high,2025-04-04 06:20:34
5109,13,low tire pressure,medium,2025-04-15 01:01:19
5110,22,engine check,medium,2025-04-14 06:02:13
5111,13,low tire pressure,medium,2025-04-16 00:29:38
5112,49,engine check,low,2025-04-05 06:37:31
5113,17,low tire pressure,medium,2025-04-07 04:35:07
5114,23,low tire pressure,low,2025-04-12 08:19:59
5115,5,battery fault,medium,2025-04-02 12:56:35
5116,6,battery fault,low,2025-04-05 08:05:23
5117,48,battery fault,medium,2025-04-08 22:41:57
5118,42,low tire pressure,medium,2025-04-11 02:04:07
5119,36,engine check,low,2025-04-11 07:37:26
5120,7,battery fault,medium,2025-04-05 03:26:19
5121,11,low tire pressure,medium,2025-04-06 22:10:40
5122,34,battery fault,medium,2025-04-13 16:29:40
5123,40,engine check,high,2025-04-10 10:25:09
5124,39,battery fault,medium,2025-04-05 04:26:36
5125,8,engine check,high,2025-04-01 19:02:55
5126,39,engine check,low,2025-04-12 16:05:13
5127,46,engine check,high,2025-04-16 13:18:03
5128,23,low tire pressure,medium,2025-04-03 17:27:54
5129,2,battery fault,high,2025-04-13 06:32:57
5130,20,low tire pressure,low,2025-04-02 06:50:32
5131,9,battery fault,medium,2025-04-04 07:09:04
5132,2,battery fault,low,2025-04-04 05:11:51
5133,29,battery fault,high,2025-04-11 08:58:19
5134,12,battery fault,high,2025-04-04 02:50:03
5135,44,low tire pressure,low,2025-04-15 13:53:57
5136,8,engine check,high,2025-04-03 04:10:18
5137,36,engine check,high,2025-04-01 05:20:01
5138,40,low tire pressure,high,2025-04-08 11:50:37
5139,38,engine check,high,2025-04-01 06:12:13
5140,19,battery fault,high,2025-04-13 16:35:51
5141,35,low tire pressure,low,2025-04-08 17:36:55
5142,41,low tire pressure,low,2025-04-05 12:14:29
5143,14,battery fault,low,2025-04-06 14:08:43
5144,31,low tire pressure,high,2025-04-09 14:23:09
5145,31,low tire pressure,medium,2025-04-07 00:32:55
5146,16,battery fault,medium,2025-04-08 13:03:15
5147,50,low tire pressure,medium,2025-04-05 12:58:31
5148,27,low tire pressure,high,2025-04-02 04:29:13
5149,45,battery fault,low,2025-04-12 00:53:51
5150,18,low tire pressure,high,2025-04-13 01:13:26
5151,47,engine check,high,2025-04-10 01:56:00
5152,22,low tire pressure,low,2025-04-02 18:57:22
5153,35,battery fault,medium,2025-04-01 01:24:11
5154,9,engine check,high,2025-04-03 14:31:02
5155,10,low tire pressure,low,2025-04-13 12:45:44
5156,40,engine check,high,2025-04-02 23:12:37
5157,9,engine check,medium,2025-04-12 04:09:36
5158,17,engine check,high,2025-04-14 15:14:53
5159,13,battery fault,medium,2025-04-04 01:22:14
5160,14,engine check,low,2025-04-03 01:51:44
5161,6,battery fault,low,2025-04-02 04:32:50
5162,49,low tire pressure,medium,2025-04-03 08:11:24
5163,7,low tire pressure,low,2025-04-08 18:49:25
5164,34,battery fault,medium,2025-04-10 00:20:57
5165,23,low tire pressure,medium,2025-04-05 10:23:45
5166,15,low tire pressure,low,2025-04-15 03:11:49
5167,7,engine check,medium,2025-04-14 06:57:20
5168,48,engine check,high,2025-04-04 03:56:34
5169,7,battery fault,low,2025-04-08 14:38:21
5170,46,battery fault,low,2025-04-07 15:23:36
5171,45,battery fault,low,2025-04-11 05:11:43
5172,42,battery fault,low,2025-04-13 05:34:38
5173,1,battery fault,high,2025-04-06 18:12:29
5174,2,battery fault,low,2025-04-09 12:41:02
5175,5,engine check,low,2025-04-10 06:11:40
5176,25,engine check,low,2025-04-02 09:12:51
5177,29,low tire pressure,high,2025-04-17 09:45:43
5178,33,engine check,high,2025-04-16 16:04:11
5179,28,low tire pressure,medium,2025-04-08 12:54:56
5180,35,low tire pressure,high,2025-04-10 01:07:25
5181,7,battery fault,medium,2025-04-05 18:04:51
5182,39,low tire pressure,high,2025-04-07 07:25:43
5183,36,battery fault,low,2025-04-14 11:06:37
5184,5,engine check,low,2025-04-16 09:16:37
5185,5,battery fault,low,2025-04-11 02:22:44
5186,28,low tire pressure,medium,2025-04-01 01:10:00
5187,2,low tire pressure,high,2025-04-09 20:43:45
5188,28,engine check,low,2025-04-04 08:42:10
5189,13,battery fault,low,2025-04-10 08:57:59
5190,5,engine check,high,2025-04-03 20:08:44
5191,21,battery fault,medium,2025-04-10 22:11:44
5192,16,low tire pressure,low,2025-04-09 03:16:08
5193,8,engine check,low,2025-04-01 21:12:55
5194,1,low tire pressure,low,2025-04-05 11:52:21
5195,25,battery fault,high,2025-04-08 01:00:03
5196,34,engine check,medium,2025-04-15 15:12:31
5197,11,engine check,high,2025-04-01 06:38:40
5198,43,low tire pressure,high,2025-04-01 01:56:11
5199,4,low tire pressure,low,2025-04-03 21:39:20
5200,23,battery fault,high,2025-04-11 07:17:13
5201,19,battery fault,low,2025-04-13 02:12:17
5202,17,low tire pressure,low,2025-04-02 00:13:39
5203,21,engine check,low,2025-04-05 12:48:30
5204,41,battery fault,medium,2025-04-07 12:22:57
5205,44,low tire pressure,low,2025-04-07 03:21:29
5206,18,battery fault,low,2025-04-13 17:30:37
5207,36,battery fault,high,2025-04-16 23:05:33
5208,35,engine check,medium,2025-04-17 15:52:57
5209,6,low tire pressure,medium,2025-04-01 03:14:36
5210,29,engine check,high,2025-04-13 00:12:52
5211,4,engine check,high,2025-04-02 13:36:54
5212,11,low tire pressure,medium,2025-04-07 04:15:40
5213,45,low tire pressure,high,2025-04-15 10:31:31
5214,34,engine check,medium,2025-04-03 11:29:50
5215,33,battery fault,low,2025-04-12 12:11:37
5216,25,engine check,high,2025-04-05 05:28:11
5217,48,battery fault,high,2025-04-07 08:18:32
5218,12,engine check,low,2025-04-11 10:35:20
5219,18,battery fault,medium,2025-04-09 05:39:38
5220,2,engine check,low,2025-04-10 08:37:31
5221,50,engine check,low,2025-04-08 09:59:25
5222,36,engine check,high,2025-04-08 11:35:04
5223,41,engine check,high,2025-04-15 16:06:23
5224,36,low tire pressure,low,2025-04-13 22:21:11
5225,45,battery fault,medium,2025-04-07 18:05:42
5226,45,battery fault,medium,2025-04-03 12:49:38
5227,48,battery fault,medium,2025-04-16 19:25:27
5228,24,battery fault,medium,2025-04-04 01:11:11
5229,19,engine check,high,2025-04-12 09:46:17
5230,2,battery fault,high,2025-04-02 14:54:41
5231,20,low tire pressure,high,2025-04-05 00:28:04
5232,17,engine check,medium,2025-04-06 23:38:18
5233,18,low tire pressure,medium,2025-04-07 20:42:21
5234,22,low tire pressure,medium,2025-04-07 00:04:04
5235,40,engine check,high,2025-04-06 05:44:52
5236,48,engine check,low,2025-04-17 06:41:30
5237,47,low tire pressure,medium,2025-04-02 05:43:03
5238,39,low tire pressure,high,2025-04-13 11:59:56
5239,42,battery fault,medium,2025-04-17 06:02:00
5240,48,low tire pressure,medium,2025-04-14 15:15:30
5241,46,engine check,high,2025-04-07 00:18:10
5242,21,engine check,medium,2025-04-09 22:27:49
5243,2,battery fault,medium,2025-04-07 20:03:54
5244,35,low tire pressure,medium,2025-04-16 08:47:30
5245,39,battery fault,medium,2025-04-15 17:30:46
5246,6,low tire pressure,low,2025-04-06 16:55:11
5247,25,battery fault,medium,2025-04-07 08:10:23
5248,28,low tire pressure,high,2025-04-08 19:59:27
5249,42,low tire pressure,low,2025-04-08 06:46:25
5250,19,engine check,high,2025-04-13 13:37:22
5251,37,low tire pressure,low,2025-04-04 18:11:10
5252,4,battery fault,low,2025-04-12 16:14:35
5253,10,battery fault,high,2025-04-03 20:15:49
5254,38,battery fault,medium,2025-04-07 12:44:03
5255,6,low tire pressure,high,2025-04-12 21:45:10
5256,3,battery fault,low,2025-04-05 06:12:05
5257,23,engine check,low,2025-04-02 17:15:24
5258,39,battery fault,low,2025-04-16 20:17:13
5259,31,engine check,medium,2025-04-07 13:20:49
5260,15,engine check,low,2025-04-07 15:20:02
5261,22,low tire pressure,medium,2025-04-08 09:18:31
5262,2,low tire pressure,medium,2025-04-04 10:32:11
5263,8,engine check,medium,2025-04-12 11:47:22
5264,47,battery fault,low,2025-04-08 03:15:57
5265,6,low tire pressure,low,2025-04-15 22:15:03
5266,44,battery fault,low,2025-04-17 05:56:48
5267,3,low tire pressure,low,2025-04-04 10:03:02
5268,20,low tire pressure,medium,2025-04-08 14:16:27
5269,17,low tire pressure,medium,2025-04-17 18:06:54
5270,18,engine check,medium,2025-04-12 10:28:15
5271,35,battery fault,high,2025-04-12 13:17:24
5272,32,low tire pressure,low,2025-04-17 01:58:29
5273,23,battery fault,low,2025-04-02 01:48:03
5274,10,battery fault,medium,2025-04-02 02:12:09
5275,37,battery fault,medium,2025-04-12 21:44:46
5276,13,battery fault,low,2025-04-04 11:05:24
5277,12,low tire pressure,medium,2025-04-08 05:17:57
5278,25,engine check,low,2025-04-10 10:36:25
5279,45,battery fault,low,2025-04-12 14:15:55
5280,49,engine check,medium,2025-04-17 02:21:28
5281,20,engine check,medium,2025-04-05 00:07:05
5282,15,low tire pressure,high,2025-04-03 08:53:30
5283,17,engine check,low,2025-04-17 02:32:58
5284,9,low tire pressure,medium,2025-04-08 13:19:00
5285,46,battery fault,medium,2025-04-05 20:34:48
5286,11,battery fault,high,2025-04-02 00:21:34
5287,33,low tire pressure,low,2025-04-12 20:03:27
5288,31,engine check,low,2025-04-03 13:49:13
5289,19,low tire pressure,high,2025-04-04 01:02:05
5290,3,engine check,high,2025-04-14 22:36:44
5291,3,battery fault,medium,2025-04-01 00:08:41
5292,14,battery fault,medium,2025-04-09 20:26:48
5293,23,engine check,high,2025-04-16 09:51:49
5294,16,low tire pressure,medium,2025-04-15 11:35:03
5295,45,battery fault,high,2025-04-15 17:58:41
5296,13,engine check,low,2025-04-15 16:37:27
5297,6,low tire pressure,low,2025-04-16 10:46:09
5298,21,engine check,high,2025-04-03 11:13:41
5299,10,engine check,high,2025-04-03 06:58:35
5300,21,low tire pressure,medium,2025-04-04 08:38:12
5301,8,low tire pressure,high,2025-04-07 23:39:59
5302,41,engine check,high,2025-04-07 07:29:35
5303,23,battery fault,medium,2025-04-10 00:54:12
5304,11,low tire pressure,medium,2025-04-04 10:42:23
5305,19,engine check,high,2025-04-12 18:53:05
5306,19,engine check,medium,2025-04-11 05:48:24
5307,28,engine check,high,2025-04-08 18:31:48
5308,41,engine check,medium,2025-04-11 04:39:30
5309,47,engine check,medium,2025-04-12 09:15:12
5310,38,battery fault,high,2025-04-16 23:25:21
5311,37,low tire pressure,high,2025-04-14 10:35:45
5312,38,low tire pressure,high,2025-04-15 01:03:40
5313,17,low tire pressure,medium,2025-04-07 07:47:31
5314,44,low tire pressure,low,2025-04-02 00:39:28
5315,3,battery fault,high,2025-04-05 20:34:49
5316,25,low tire pressure,low,2025-04-05 07:21:17
5317,13,low tire pressure,low,2025-04-08 05:04:43
5318,11,battery fault,medium,2025-04-16 07:16:46
5319,23,low tire pressure,low,2025-04-09 12:23:29
5320,32,battery fault,high,2025-04-05 07:49:32
5321,12,battery fault,medium,2025-04-16 02:10:01
5322,39,low tire pressure,high,2025-04-08 22:02:10
5323,16,engine check,high,2025-04-10 07:00:16
5324,12,low tire pressure,high,2025-04-05 20:15:31
5325,24,engine check,medium,2025-04-08 19:22:34
5326,50,low tire pressure,low,2025-04-15 00:04:15
5327,48,low tire pressure,high,2025-04-06 21:47:34
5328,31,battery fault,high,2025-04-14 08:59:58
5329,27,engine check,medium,2025-04-16 07:32:17
