telemetry_id,vehicle_id,timestamp,speed_kmh,charge_level,battery_temp,latitude,longitude,errors
22127,42,2025-04-07 09:51:39,30.44,46.46,40.75,42.015983,-78.608263,
22128,11,2025-04-03 16:56:44,82.58,53.68,33.08,42.411351,-78.650137,
22129,45,2025-04-12 16:23:00,70.67,25.06,25.65,42.153014,-78.81954,low_battery
22130,12,2025-04-11 06:12:44,30.26,40.74,31.03,42.459619,-78.595029,overheat
22131,9,2025-04-10 06:09:33,90.72,75.56,29.87,42.135512,-78.509823,overheat
22132,38,2025-04-12 14:19:03,74.74,47.78,37.21,42.053765,-78.518349,low_battery
22133,12,2025-04-14 05:01:20,75.26,63.06,25.34,42.342748,-78.832899,
22134,3,2025-04-16 01:29:06,31.02,85.94,32.2,42.46528,-78.719962,overheat
22135,16,2025-04-11 01:32:28,93.12,81.81,31.28,42.411398,-78.522932,overheat
22136,8,2025-04-13 16:57:47,48.34,24.11,42.51,42.302124,-78.515826,overheat
22137,47,2025-04-17 22:31:53,42.01,28.71,41.27,42.05621,-78.447256,low_battery
22138,24,2025-04-08 11:30:40,43.56,47.64,31.39,42.277304,-78.808724,low_battery
22139,14,2025-04-12 00:23:17,85.75,70.51,34.68,42.32071,-78.471538,low_battery
22140,48,2025-04-16 21:50:54,84.99,77.47,25.81,42.202805,-78.402376,
22141,34,2025-04-09 05:04:37,25.8,82.07,41.77,42.205979,-78.641017,
22142,48,2025-04-09 09:33:57,49.71,70.37,42.7,42.499539,-78.405723,overheat
22143,32,2025-04-01 21:26:34,69.22,53.49,42.92,42.360137,-78.721544,low_battery
22144,31,2025-04-14 15:16:43,87.53,90.59,41.17,42.068095,-78.558884,overheat
22145,8,2025-04-12 14:25:44,41.94,66.61,26.06,42.161345,-78.714585,overheat
22146,32,2025-04-09 16:35:30,58.48,75.66,35.42,42.0843,-78.79648,
22147,21,2025-04-06 09:47:01,31.6,88.0,38.66,42.13506,-78.5958,overheat
22148,43,2025-04-08 08:25:30,23.09,92.31,41.39,42.29728,-78.895279,overheat
22149,44,2025-04-04 12:21:02,72.25,76.94,31.84,42.254194,-78.413367,low_battery
22150,40,2025-04-13 17:48:41,77.25,61.33,32.73,42.419605,-78.613315,overheat
22151,37,2025-04-09 00:09:59,50.24,54.66,28.95,42.311468,-78.620998,low_battery
22152,13,2025-04-12 17:27:50,37.05,40.51,28.08,42.489186,-78.827906,
22153,26,2025-04-11 15:46:18,88.65,48.65,32.54,42.4424,-78.865913,overheat
22154,22,2025-04-07 06:42:46,36.84,65.01,27.79,42.27903,-78.761454,overheat
22155,47,2025-04-07 08:06:02,40.72,83.34,40.84,42.024728,-78.826503,low_battery
22156,31,2025-04-09 19:54:00,94.53,91.46,32.83,42.458725,-78.741743,low_battery
22157,27,2025-04-08 02:33:11,63.35,74.25,44.49,42.468578,-78.705216,
22158,41,2025-04-15 16:41:05,29.01,97.79,30.95,42.273171,-78.562164,low_battery
22159,11,2025-04-04 10:52:20,54.26,67.57,25.54,42.343682,-78.791809,overheat
22160,36,2025-04-16 12:04:54,80.65,60.57,25.87,42.041877,-78.735294,low_battery
22161,18,2025-04-06 06:03:16,96.9,90.61,35.26,42.127432,-78.491755,low_battery
22162,31,2025-04-11 03:12:18,87.27,28.82,43.79,42.038878,-78.524682,overheat
22163,18,2025-04-17 17:20:06,69.78,42.95,28.3,42.027844,-78.712136,
22164,29,2025-04-03 13:56:42,78.66,51.14,28.43,42.399943,-78.584187,overheat
22165,46,2025-04-13 11:32:41,37.61,29.52,35.97,42.241192,-78.443383,overheat
22166,50,2025-04-16 05:04:36,58.56,70.09,41.63,42.259232,-78.848838,
22167,35,2025-04-09 15:01:19,98.39,28.69,44.37,42.190065,-78.593518,low_battery
22168,30,2025-04-09 15:24:15,51.57,48.65,33.74,42.190509,-78.807636,low_battery
22169,42,2025-04-10 16:57:02,51.76,95.23,44.42,42.203612,-78.428943,overheat
22170,30,2025-04-01 21:54:21,76.86,85.64,35.48,42.324833,-78.767343,low_battery
22171,23,2025-04-12 09:46:51,99.69,20.09,44.89,42.007018,-78.66252,low_battery
22172,46,2025-04-04 15:10:18,84.57,77.09,27.57,42.131832,-78.797947,
22173,15,2025-04-01 20:40:28,99.49,56.76,34.97,42.33015,-78.738782,overheat
22174,41,2025-04-08 14:12:35,65.73,54.44,31.31,42.033276,-78.881588,overheat
22175,45,2025-04-10 16:26:40,65.94,66.81,37.67,42.335332,-78.474668,overheat
22176,14,2025-04-08 17:12:56,72.81,92.69,36.33,42.196553,-78.542021,
22177,27,2025-04-03 03:57:20,75.76,91.06,41.44,42.447321,-78.620684,overheat
22178,38,2025-04-15 00:03:02,47.68,94.89,36.81,42.217797,-78.622688,
22179,42,2025-04-04 05:02:52,66.47,97.81,31.13,42.267623,-78.487634,low_battery
22180,5,2025-04-14 10:49:19,52.31,22.67,36.2,42.124523,-78.728708,
22181,14,2025-04-11 21:11:48,41.69,55.88,43.7,42.254049,-78.401394,overheat
22182,4,2025-04-03 22:13:32,86.41,62.49,30.25,42.317446,-78.635861,low_battery
22183,21,2025-04-08 08:15:52,95.13,76.72,37.16,42.347401,-78.681784,
22184,39,2025-04-01 00:08:03,81.11,47.12,35.27,42.36499,-78.611372,low_battery
22185,39,2025-04-08 19:06:39,20.16,94.58,34.07,42.374239,-78.682283,
22186,44,2025-04-02 23:14:10,42.27,53.44,30.9,42.286397,-78.759765,
22187,6,2025-04-04 20:53:12,78.29,41.6,40.68,42.208099,-78.528308,overheat
22188,25,2025-04-03 02:06:05,68.53,46.64,42.36,42.126154,-78.703923,overheat
22189,38,2025-04-16 07:32:49,33.4,86.48,35.3,42.158379,-78.671973,low_battery
22190,39,2025-04-04 12:47:54,60.89,88.19,26.64,42.373893,-78.822117,low_battery
22191,7,2025-04-16 14:22:04,61.1,77.03,37.77,42.347095,-78.865789,
22192,47,2025-04-15 10:53:22,67.16,67.15,35.57,42.332806,-78.441268,overheat
22193,26,2025-04-01 00:56:36,73.97,81.53,26.74,42.176211,-78.400598,
22194,37,2025-04-08 11:13:01,29.12,80.69,41.3,42.038784,-78.781185,overheat
22195,5,2025-04-05 03:44:54,60.63,50.87,41.15,42.23505,-78.794203,
22196,46,2025-04-08 18:56:00,33.84,26.88,41.72,42.228739,-78.798602,
22197,28,2025-04-02 00:19:44,29.58,85.66,40.47,42.344847,-78.511752,low_battery
22198,29,2025-04-11 13:33:56,88.32,36.71,40.27,42.191318,-78.890344,
22199,37,2025-04-13 10:48:37,59.32,86.29,27.28,42.091659,-78.531744,
22200,48,2025-04-04 07:50:24,40.39,57.54,25.47,42.100994,-78.549499,overheat
22201,43,2025-04-01 13:22:28,51.74,88.74,43.21,42.348376,-78.696213,low_battery
22202,11,2025-04-07 22:39:02,32.35,92.56,42.78,42.295491,-78.714033,
22203,3,2025-04-01 19:48:02,23.93,63.18,41.32,42.458972,-78.736287,
22204,23,2025-04-15 04:12:20,91.2,22.37,33.01,42.245379,-78.483608,overheat
22205,47,2025-04-02 03:58:48,25.62,85.99,40.64,42.43458,-78.458176,low_battery
22206,4,2025-04-07 11:08:38,54.38,68.86,42.98,42.267392,-78.672663,overheat
22207,14,2025-04-02 08:12:40,67.53,41.91,42.28,42.238599,-78.781448,low_battery
22208,32,2025-04-16 01:17:50,32.51,74.77,44.72,42.311633,-78.444016,
22209,3,2025-04-14 07:53:34,60.08,24.54,30.86,42.086235,-78.531725,overheat
22210,10,2025-04-07 16:24:07,90.54,77.28,27.65,42.068346,-78.767353,
22211,33,2025-04-04 13:15:54,74.45,21.49,37.84,42.396755,-78.81742,overheat
22212,22,2025-04-16 09:29:33,36.04,24.16,33.76,42.007403,-78.6747,low_battery
22213,11,2025-04-13 05:45:20,33.85,72.05,28.76,42.176355,-78.632556,overheat
22214,12,2025-04-11 19:47:35,69.3,35.72,30.37,42.33292,-78.46161,low_battery
22215,46,2025-04-12 21:58:20,92.89,72.06,28.72,42.043449,-78.897114,
22216,17,2025-04-12 13:25:14,35.99,32.8,44.22,42.378947,-78.887709,low_battery
22217,8,2025-04-10 20:17:03,68.9,66.06,32.09,42.319601,-78.746116,overheat
22218,20,2025-04-04 23:00:15,84.65,28.92,34.21,42.310214,-78.428416,
22219,34,2025-04-03 14:02:44,42.94,42.94,33.39,42.401263,-78.525873,low_battery
22220,12,2025-04-13 13:45:38,99.26,98.7,34.19,42.458646,-78.642395,
22221,5,2025-04-16 06:57:51,77.56,66.89,29.41,42.199961,-78.644698,
22222,44,2025-04-13 15:46:06,95.56,40.36,26.18,42.431133,-78.683798,overheat
22223,8,2025-04-07 21:40:40,75.27,26.8,25.49,42.375443,-78.753894,
22224,6,2025-04-11 05:47:35,81.61,70.36,38.24,42.440674,-78.77058,low_battery
22225,42,2025-04-11 21:47:14,97.74,32.52,43.09,42.086145,-78.892174,low_battery
22226,27,2025-04-08 14:20:41,46.34,21.54,41.35,42.019923,-78.667777,overheat
22227,10,2025-04-06 06:10:04,89.74,43.6,31.1,42.451801,-78.856924,
22228,8,2025-04-17 11:34:58,79.45,87.65,44.26,42.050599,-78.867902,overheat
22229,38,2025-04-09 10:30:33,76.26,25.16,34.32,42.239038,-78.735999,
22230,42,2025-04-10 16:59:30,48.76,44.02,39.84,42.100233,-78.420738,
22231,32,2025-04-16 21:31:44,79.58,52.44,26.11,42.398492,-78.590448,low_battery
22232,47,2025-04-06 05:15:08,62.62,88.57,26.37,42.374087,-78.770049,overheat
22233,10,2025-04-12 06:44:21,93.16,34.65,37.04,42.36402,-78.531614,
22234,5,2025-04-13 01:12:14,39.04,52.32,37.44,42.260972,-78.435532,low_battery
22235,27,2025-04-13 04:24:44,43.82,70.4,35.56,42.070181,-78.897295,low_battery
22236,9,2025-04-13 19:43:56,65.76,29.25,39.84,42.045669,-78.840337,overheat
22237,43,2025-04-06 09:10:36,78.82,51.95,41.31,42.144578,-78.858593,overheat
22238,16,2025-04-13 21:25:37,94.22,70.04,42.44,42.178,-78.454603,overheat
22239,35,2025-04-01 16:09:15,87.01,41.49,27.57,42.464326,-78.693607,low_battery
22240,27,2025-04-14 01:40:13,81.0,73.54,25.67,42.395166,-78.474947,
22241,5,2025-04-13 18:29:11,41.78,28.35,30.34,42.487373,-78.661721,low_battery
22242,4,2025-04-09 16:52:05,85.49,26.07,35.33,42.118517,-78.544128,overheat
22243,19,2025-04-12 12:00:44,77.86,51.42,29.6,42.190235,-78.524014,low_battery
22244,5,2025-04-01 00:35:13,68.12,31.24,37.45,42.467893,-78.513537,low_battery
22245,4,2025-04-07 00:16:57,37.11,98.02,38.77,42.083929,-78.888116,
22246,44,2025-04-12 23:28:45,83.57,97.99,27.96,42.474881,-78.822781,
22247,35,2025-04-06 05:58:06,92.45,67.31,29.11,42.274297,-78.768652,
22248,13,2025-04-14 16:06:24,20.38,85.21,42.69,42.498666,-78.614914,
22249,3,2025-04-06 00:07:06,56.06,29.17,33.9,42.428414,-78.725326,overheat
22250,29,2025-04-16 08:50:59,99.16,65.96,27.6,42.232756,-78.864174,low_battery
22251,41,2025-04-17 13:05:31,29.4,26.99,28.13,42.220851,-78.584348,
22252,22,2025-04-12 03:56:44,64.9,61.14,38.58,42.444104,-78.791088,
22253,48,2025-04-09 13:16:30,99.89,33.83,32.69,42.402199,-78.862071,
22254,50,2025-04-05 13:34:20,51.35,72.5,37.71,42.423907,-78.730722,low_battery
22255,13,2025-04-05 11:06:19,91.82,23.36,40.79,42.315862,-78.809523,low_battery
22256,19,2025-04-09 23:09:03,84.71,77.78,33.77,42.339043,-78.697123,overheat
22257,35,2025-04-03 00:45:12,67.05,82.11,43.01,42.273546,-78.512413,low_battery
22258,2,2025-04-12 06:25:04,55.93,93.77,33.05,42.001897,-78.511623,low_battery
22259,47,2025-04-07 10:01:55,20.21,82.87,42.25,42.044898,-78.524264,
22260,31,2025-04-06 13:12:05,64.2,64.69,31.66,42.137196,-78.43867,low_battery
22261,16,2025-04-12 01:11:27,35.46,53.5,32.51,42.294255,-78.763034,overheat
22262,39,2025-04-02 09:13:48,63.44,70.73,34.91,42.427413,-78.729221,low_battery
22263,24,2025-04-09 12:20:30,93.56,45.81,37.04,42.187475,-78.615086,low_battery
22264,16,2025-04-15 11:48:30,55.6,52.39,38.91,42.090226,-78.531019,overheat
22265,17,2025-04-11 22:14:37,42.97,45.04,27.42,42.16926,-78.649451,
22266,48,2025-04-01 22:52:04,60.64,88.51,39.17,42.10521,-78.430517,
22267,12,2025-04-02 17:34:39,54.99,30.37,38.32,42.076554,-78.604447,overheat
22268,44,2025-04-15 09:10:17,30.6,24.53,37.12,42.37537,-78.41494,
22269,30,2025-04-11 12:08:46,56.59,94.37,30.59,42.360553,-78.586998,overheat
22270,38,2025-04-02 18:16:54,93.24,53.67,29.11,42.273666,-78.85202,
22271,36,2025-04-16 00:27:21,55.45,38.89,30.6,42.321131,-78.415613,overheat
22272,25,2025-04-02 01:58:08,83.08,49.16,36.5,42.388528,-78.446659,overheat
22273,39,2025-04-10 09:48:28,55.62,37.35,36.6,42.390167,-78.482837,overheat
22274,25,2025-04-14 00:58:17,72.89,55.58,41.77,42.256976,-78.579724,
22275,14,2025-04-14 17:43:44,89.45,96.95,30.79,42.12664,-78.694446,low_battery
22276,11,2025-04-07 11:54:57,86.96,25.99,32.4,42.498025,-78.654685,
22277,21,2025-04-11 05:52:41,61.13,82.46,33.71,42.219861,-78.743733,overheat
22278,38,2025-04-07 07:49:03,96.09,57.43,32.67,42.37528,-78.412714,
22279,33,2025-04-10 03:42:15,46.78,33.64,43.86,42.491041,-78.477915,low_battery
22280,31,2025-04-15 12:41:58,69.47,71.86,26.81,42.479036,-78.598181,low_battery
22281,22,2025-04-12 15:08:48,43.14,30.95,43.6,42.077434,-78.860187,low_battery
22282,39,2025-04-01 11:01:27,45.74,71.95,40.95,42.462334,-78.81203,
22283,11,2025-04-14 11:12:17,44.87,91.94,33.45,42.086728,-78.69093,
22284,3,2025-04-05 15:30:05,53.47,84.48,26.56,42.168075,-78.63195,
22285,15,2025-04-10 23:16:17,58.37,78.53,42.44,42.451486,-78.819237,
22286,3,2025-04-13 06:04:15,75.69,93.81,30.52,42.339471,-78.642803,
22287,31,2025-04-09 11:17:15,34.02,76.89,32.27,42.299944,-78.774482,
22288,50,2025-04-02 09:38:00,87.75,96.3,40.37,42.252738,-78.650666,low_battery
22289,41,2025-04-13 06:09:37,65.77,98.1,32.56,42.360601,-78.713179,low_battery
22290,33,2025-04-11 23:46:17,72.8,21.63,37.01,42.051935,-78.816794,
22291,36,2025-04-17 07:33:00,28.84,62.59,42.55,42.465184,-78.624957,
22292,28,2025-04-15 09:21:57,95.79,80.63,42.93,42.21856,-78.532221,low_battery
22293,15,2025-04-07 09:26:02,72.77,86.11,30.85,42.134242,-78.870488,low_battery
22294,49,2025-04-05 02:30:04,62.05,44.78,34.03,42.447454,-78.562991,overheat
22295,43,2025-04-02 01:47:39,79.53,71.08,42.79,42.0014,-78.611638,low_battery
22296,8,2025-04-14 04:43:35,49.17,60.5,25.4,42.121897,-78.776577,
22297,16,2025-04-07 10:28:30,64.13,27.73,32.65,42.040487,-78.838611,low_battery
22298,42,2025-04-04 21:26:55,31.33,71.3,38.79,42.003323,-78.712809,low_battery
22299,38,2025-04-16 23:26:20,27.8,96.84,29.07,42.000912,-78.503739,
22300,14,2025-04-07 12:00:15,78.28,34.08,38.52,42.456136,-78.645094,overheat
22301,44,2025-04-05 21:37:24,28.78,68.4,28.94,42.123739,-78.665956,low_battery
22302,19,2025-04-06 18:11:13,85.43,86.74,26.8,42.458573,-78.742912,low_battery
22303,42,2025-04-02 15:42:40,39.6,39.91,32.36,42.234741,-78.505106,overheat
22304,50,2025-04-04 02:03:47,91.42,55.0,33.18,42.329887,-78.614909,
22305,4,2025-04-09 06:05:19,28.99,40.77,40.62,42.171474,-78.510243,overheat
22306,35,2025-04-13 12:36:50,40.56,82.57,25.53,42.126639,-78.560241,overheat
22307,47,2025-04-03 21:44:15,69.97,70.67,29.6,42.479224,-78.690684,low_battery
22308,37,2025-04-08 15:27:44,61.46,87.32,40.54,42.337843,-78.531958,
22309,16,2025-04-07 16:31:10,67.75,60.36,44.3,42.077676,-78.448465,
22310,33,2025-04-07 06:58:44,86.94,97.46,39.98,42.106072,-78.791223,
22311,48,2025-04-05 10:14:10,71.51,49.3,32.24,42.053372,-78.731469,
22312,19,2025-04-06 01:29:38,55.99,88.89,28.73,42.121334,-78.616245,overheat
22313,4,2025-04-10 10:47:49,74.29,86.78,41.29,42.338802,-78.834474,
22314,44,2025-04-03 20:01:52,80.79,58.67,41.84,42.256606,-78.558528,
22315,4,2025-04-14 03:01:46,30.15,67.01,39.72,42.193862,-78.78902,overheat
22316,30,2025-04-01 16:19:00,64.14,21.77,27.96,42.24701,-78.462929,low_battery
22317,32,2025-04-02 04:26:37,22.99,42.25,32.68,42.183754,-78.586784,overheat
22318,37,2025-04-14 02:04:23,49.03,32.63,32.56,42.3506,-78.819691,
22319,41,2025-04-10 17:42:42,67.12,89.43,36.66,42.418097,-78.881602,overheat
22320,10,2025-04-02 04:29:02,47.58,22.68,30.0,42.214372,-78.542659,
22321,24,2025-04-09 02:41:22,62.99,95.89,30.73,42.406814,-78.803631,low_battery
22322,47,2025-04-11 02:49:06,46.31,70.87,26.79,42.024711,-78.540258,
22323,24,2025-04-01 22:58:39,87.58,26.13,27.9,42.262828,-78.680858,overheat
22324,18,2025-04-04 12:26:46,34.51,33.13,37.68,42.46969,-78.876987,overheat
22325,36,2025-04-03 21:08:53,42.41,53.55,41.0,42.31447,-78.715635,overheat
22326,24,2025-04-10 03:57:18,86.37,44.75,27.76,42.477417,-78.865409,overheat
22327,3,2025-04-16 22:46:08,53.52,60.42,42.25,42.223605,-78.859593,low_battery
22328,30,2025-04-07 00:28:34,46.93,31.08,29.94,42.426212,-78.896809,
22329,4,2025-04-13 05:17:33,43.06,36.64,36.66,42.392843,-78.558916,
22330,23,2025-04-15 15:25:38,63.51,95.51,35.2,42.39509,-78.779589,overheat
22331,19,2025-04-17 07:40:04,24.46,57.79,37.36,42.456389,-78.882598,low_battery
22332,22,2025-04-02 10:25:28,91.45,67.85,29.19,42.0375,-78.669177,low_battery
22333,48,2025-04-11 10:13:02,52.85,62.05,36.33,42.166818,-78.764878,
22334,26,2025-04-17 09:43:10,93.94,81.94,34.97,42.113695,-78.675968,
22335,8,2025-04-07 04:06:51,23.67,89.35,30.0,42.2873,-78.649533,overheat
22336,12,2025-04-05 01:17:10,98.74,24.59,44.55,42.208135,-78.415574,low_battery
22337,46,2025-04-06 13:12:09,37.94,66.14,36.41,42.407309,-78.869687,overheat
22338,12,2025-04-15 16:34:24,46.39,27.39,36.48,42.149341,-78.740424,low_battery
22339,2,2025-04-06 11:04:13,24.9,96.97,40.37,42.386445,-78.648763,low_battery
22340,9,2025-04-03 18:28:52,98.42,59.48,35.46,42.15934,-78.415714,overheat
22341,22,2025-04-12 15:43:37,47.43,30.27,33.92,42.407585,-78.735058,
22342,45,2025-04-03 12:04:01,60.25,97.92,34.89,42.284607,-78.615664,
22343,34,2025-04-12 10:45:22,59.73,79.95,42.71,42.334325,-78.498766,overheat
22344,46,2025-04-04 16:57:23,79.9,73.79,38.1,42.440898,-78.561663,overheat
22345,50,2025-04-11 07:51:05,52.9,49.09,37.81,42.398856,-78.639105,
22346,46,2025-04-13 23:26:31,80.22,73.13,29.78,42.240119,-78.885471,overheat
22347,11,2025-04-07 09:29:25,74.75,23.83,28.63,42.300458,-78.583769,overheat
22348,1,2025-04-12 09:37:15,45.0,45.61,32.05,42.209779,-78.834638,low_battery
22349,46,2025-04-01 12:33:11,97.93,56.76,29.07,42.317075,-78.417421,low_battery
22350,20,2025-04-12 20:28:59,20.11,51.57,38.96,42.172984,-78.405871,
22351,35,2025-04-14 22:01:25,83.96,95.97,43.66,42.464144,-78.871591,low_battery
22352,21,2025-04-07 19:46:21,43.98,96.37,26.58,42.441583,-78.696988,low_battery
22353,14,2025-04-08 14:29:47,57.86,83.46,29.74,42.306665,-78.749964,
22354,4,2025-04-09 00:08:25,65.93,60.38,43.37,42.10624,-78.420758,
22355,20,2025-04-05 06:22:32,65.6,37.58,26.46,42.240592,-78.760065,overheat
22356,23,2025-04-08 07:18:38,30.71,22.47,42.88,42.210325,-78.541224,overheat
22357,28,2025-04-02 04:57:24,91.14,45.56,28.84,42.199258,-78.424222,overheat
22358,8,2025-04-11 08:54:21,24.49,75.17,33.9,42.17052,-78.808967,low_battery
22359,22,2025-04-08 16:49:49,35.47,55.29,25.03,42.280254,-78.859765,low_battery
22360,16,2025-04-01 23:55:22,22.01,20.9,40.45,42.355196,-78.601303,low_battery
22361,19,2025-04-10 14:47:20,62.3,99.14,26.49,42.213086,-78.726033,
22362,15,2025-04-07 07:49:52,20.86,74.0,27.39,42.349025,-78.614807,overheat
22363,38,2025-04-09 05:33:35,94.62,62.93,32.76,42.027209,-78.576833,overheat
22364,19,2025-04-06 11:11:38,88.93,43.31,33.14,42.240322,-78.676738,low_battery
22365,20,2025-04-16 21:04:50,89.08,24.29,28.09,42.433661,-78.657611,low_battery
22366,38,2025-04-12 12:55:49,89.07,72.61,35.15,42.33336,-78.491066,
22367,35,2025-04-05 21:29:33,52.14,55.42,43.34,42.399009,-78.837409,
22368,27,2025-04-17 10:00:10,75.06,53.87,40.92,42.031086,-78.619549,
22369,17,2025-04-04 09:30:41,69.71,57.55,29.86,42.157887,-78.617262,low_battery
22370,6,2025-04-15 12:39:05,86.5,62.1,32.64,42.318047,-78.73054,
22371,38,2025-04-06 15:01:33,54.43,44.53,35.53,42.09789,-78.410846,low_battery
22372,30,2025-04-11 21:00:00,42.52,87.39,29.22,42.127444,-78.728904,
22373,18,2025-04-04 05:45:23,29.76,96.98,41.7,42.38573,-78.414985,low_battery
22374,15,2025-04-03 08:19:21,57.22,22.58,35.5,42.262979,-78.495401,low_battery
22375,1,2025-04-08 21:19:58,85.0,68.55,27.11,42.004135,-78.605784,low_battery
22376,28,2025-04-01 01:37:04,82.65,65.35,39.2,42.172863,-78.695252,low_battery
22377,34,2025-04-13 19:23:49,97.59,76.92,41.82,42.313021,-78.610236,overheat
22378,20,2025-04-10 04:11:01,84.64,74.98,40.42,42.496143,-78.850946,low_battery
22379,17,2025-04-09 13:14:13,36.26,50.36,34.74,42.006127,-78.788692,low_battery
22380,28,2025-04-15 15:15:55,61.86,74.2,32.2,42.010255,-78.771391,low_battery
22381,47,2025-04-17 05:58:29,66.19,24.86,30.06,42.064275,-78.637,
22382,19,2025-04-08 18:49:35,63.65,28.33,42.55,42.105643,-78.583913,
22383,50,2025-04-11 04:52:57,90.15,58.56,30.56,42.387624,-78.422921,
22384,38,2025-04-10 13:33:20,61.04,80.36,38.76,42.154242,-78.890259,
22385,9,2025-04-14 09:52:37,24.93,87.9,26.43,42.153304,-78.66233,low_battery
22386,17,2025-04-15 10:50:06,99.77,83.59,29.98,42.279854,-78.623013,overheat
22387,37,2025-04-08 02:26:34,49.89,49.69,26.19,42.165595,-78.643568,
22388,7,2025-04-15 05:16:57,51.69,84.66,41.04,42.45068,-78.817191,overheat
22389,24,2025-04-04 01:30:01,87.03,92.15,26.26,42.467968,-78.84008,overheat
22390,28,2025-04-03 03:45:54,57.6,63.49,37.47,42.33217,-78.623277,overheat
22391,11,2025-04-10 05:43:04,94.83,79.34,41.02,42.320945,-78.445593,
22392,11,2025-04-17 02:12:51,97.75,30.39,42.13,42.321048,-78.723931,low_battery
22393,21,2025-04-16 16:25:52,37.4,49.16,32.64,42.096339,-78.726676,
22394,27,2025-04-11 19:18:52,74.97,65.97,41.11,42.37438,-78.62542,
22395,48,2025-04-16 23:49:42,88.49,95.16,39.84,42.398987,-78.487263,low_battery
22396,2,2025-04-13 23:13:15,76.4,93.2,29.81,42.302895,-78.897626,low_battery
22397,22,2025-04-01 12:27:45,84.95,85.82,29.52,42.326686,-78.72693,
22398,3,2025-04-08 08:16:46,89.73,35.64,40.83,42.156188,-78.514674,
22399,15,2025-04-01 20:31:24,25.39,61.39,27.34,42.404772,-78.637182,overheat
22400,10,2025-04-14 11:20:43,32.92,98.62,40.59,42.475542,-78.562286,low_battery
22401,2,2025-04-05 05:11:34,79.44,60.77,36.76,42.312778,-78.660187,low_battery
22402,2,2025-04-10 13:09:00,77.54,63.0,28.82,42.101702,-78.638704,overheat
22403,35,2025-04-12 16:11:39,40.11,58.06,34.64,42.262324,-78.665885,
22404,50,2025-04-17 20:12:32,23.27,91.91,35.2,42.106939,-78.664189,low_battery
22405,4,2025-04-11 12:35:51,63.76,36.91,30.49,42.112761,-78.791576,
22406,9,2025-04-06 17:46:37,23.74,75.57,41.98,42.167826,-78.536894,
22407,20,2025-04-09 21:17:21,99.81,31.88,41.31,42.321781,-78.465234,low_battery
22408,18,2025-04-11 12:44:49,47.79,33.24,44.7,42.469336,-78.571145,overheat
22409,5,2025-04-10 21:42:31,83.68,84.77,32.15,42.381177,-78.81574,
22410,24,2025-04-08 10:32:29,64.5,63.2,36.27,42.341932,-78.401521,overheat
22411,46,2025-04-09 23:17:57,33.69,56.18,39.6,42.314096,-78.82942,
22412,12,2025-04-05 06:21:36,37.16,80.29,27.66,42.222138,-78.622159,low_battery
22413,50,2025-04-04 22:41:05,92.72,67.96,38.3,42.046028,-78.441144,low_battery
22414,44,2025-04-15 14:59:14,57.37,63.17,34.98,42.259218,-78.464016,low_battery
22415,47,2025-04-12 15:24:39,83.37,73.48,42.03,42.043491,-78.640771,overheat
22416,27,2025-04-03 01:53:09,83.08,27.16,41.94,42.374017,-78.646095,low_battery
22417,4,2025-04-10 11:56:03,44.56,54.24,38.99,42.444277,-78.454092,
22418,15,2025-04-15 02:23:56,84.98,80.13,26.15,42.127833,-78.626965,
22419,19,2025-04-01 07:20:59,68.51,46.17,28.26,42.320878,-78.62833,overheat
22420,9,2025-04-06 19:17:52,74.08,36.35,29.36,42.113556,-78.868801,
22421,50,2025-04-10 07:43:09,45.75,61.43,30.0,42.287858,-78.545759,overheat
22422,23,2025-04-11 02:15:44,49.4,85.06,25.36,42.415247,-78.840477,
22423,28,2025-04-14 02:27:37,73.83,91.6,29.39,42.443745,-78.553663,
22424,44,2025-04-06 02:53:28,35.25,25.64,41.72,42.431663,-78.712635,overheat
22425,34,2025-04-08 20:22:36,68.6,42.48,31.11,42.06692,-78.89679,
22426,16,2025-04-17 18:22:16,98.25,80.69,34.68,42.064044,-78.555541,
22427,30,2025-04-09 21:26:54,37.09,39.72,26.38,42.09116,-78.832046,
22428,34,2025-04-06 15:10:50,24.56,68.16,31.76,42.20993,-78.797297,overheat
22429,11,2025-04-08 12:25:25,63.16,25.45,37.75,42.288813,-78.751843,overheat
22430,37,2025-04-13 09:38:53,52.62,65.07,28.75,42.487804,-78.6561,low_battery
22431,30,2025-04-04 07:48:56,84.54,70.11,31.02,42.104667,-78.798018,low_battery
22432,9,2025-04-09 05:35:59,48.48,76.52,26.06,42.455051,-78.682846,overheat
22433,22,2025-04-12 14:48:10,98.99,61.96,31.45,42.481062,-78.518893,
22434,33,2025-04-14 00:26:30,92.09,46.37,25.63,42.263921,-78.455294,
22435,23,2025-04-04 04:55:21,48.02,39.03,42.35,42.25251,-78.72053,overheat
22436,44,2025-04-01 07:38:57,27.42,56.5,34.99,42.294009,-78.809434,low_battery
22437,19,2025-04-13 09:13:38,75.52,90.03,25.81,42.295584,-78.709114,low_battery
22438,39,2025-04-07 04:45:56,65.85,66.67,39.18,42.454614,-78.641331,overheat
22439,44,2025-04-01 06:04:02,42.94,85.69,27.83,42.132901,-78.554351,overheat
22440,46,2025-04-02 20:00:37,51.24,98.4,33.05,42.037262,-78.647427,
22441,40,2025-04-05 18:08:28,96.94,62.33,38.81,42.253856,-78.880217,
